"gene","round2_20151217_p_val","round2_20151217_avg_log2FC","round2_20151217_pct.1","round2_20151217_pct.2","round2_20151217_p_val_adj","round1_20151128_p_val","round1_20151128_avg_log2FC","round1_20151128_pct.1","round1_20151128_pct.2","round1_20151128_p_val_adj","round3_20160313_p_val","round3_20160313_avg_log2FC","round3_20160313_pct.1","round3_20160313_pct.2","round3_20160313_p_val_adj","max_pval","minimump_p_val"
"Rpl10a",1.31211762536567e-73,1.61147484650706,0.859,0.183,3.70082776234388e-69,4.9213913270642e-85,1.49603214141302,0.962,0.216,1.38807842379846e-80,2.17984073705726e-149,1.56027576729514,0.922,0.209,6.14824079887e-145,1.31211762536567e-73,6.53952221117185e-149
"Cd8a",1.17243902751934e-23,0.449526064285136,0.117,0.006,3.30686427711831e-19,4.53746856024396e-50,0.542384431779253,0.237,0.011,1.27979300741681e-45,2.8902019218511e-149,0.595951311987606,0.251,0.003,8.15181452058102e-145,1.17243902751934e-23,8.67060576555304e-149
"Ccr7",1.93010667687228e-34,0.934991635495059,0.398,0.066,5.44386588211827e-30,8.49901920352219e-84,1.26313612025024,0.611,0.064,2.39714836635343e-79,1.44053898463674e-147,1.15964648370125,0.597,0.064,4.06304020616792e-143,1.93010667687228e-34,4.3216169539102e-147
"Gm8730",3.62495522827439e-40,0.862622552890825,0.5,0.099,1.02241862213479e-35,5.19625376908349e-77,1.3028365128012,0.924,0.254,1.46560337557e-72,1.32555904296803e-145,1.52012096877367,0.87,0.202,3.73873928069132e-141,3.62495522827439e-40,3.97667712890416e-145
"Cd3d",3.41926816737753e-36,0.673411862029151,0.32,0.042,9.64404586608833e-32,1.28977472003912e-90,0.990485752957028,0.55,0.047,3.63780959787035e-86,7.14266064175215e-145,0.803877551272958,0.433,0.03,2.01458743400619e-140,3.41926816737753e-36,2.14279819252564e-144
"Rplp1",1.24530471333928e-77,2.32844356619541,0.992,0.426,3.51238194397344e-73,1.58782276355103e-78,2.33896830795868,1,0.524,4.47845410459569e-74,7.70358370015825e-145,2.41035588449759,0.996,0.463,2.17279578262963e-140,1.24530471333928e-77,2.31107511004742e-144
"RP23-235E15.1",2.35144918689647e-73,1.65225452702563,0.906,0.219,6.6322624316415e-69,1.85193851396496e-83,1.63468197132032,0.947,0.233,5.22339257863818e-79,3.69914188016916e-142,1.63089013791249,0.892,0.208,1.04334296730171e-137,2.35144918689647e-73,1.10974256405075e-141
"Gnb2l1",5.56135093969908e-64,1.88707101152546,0.93,0.272,1.56857903254213e-59,1.09622631037464e-74,2.12632304594848,0.969,0.354,3.09190630841166e-70,4.43928281487807e-140,2.1020045729183,0.987,0.37,1.25209971793636e-135,5.56135093969908e-64,1.33178484446341e-139
"Rps24",3.27151335037809e-74,2.19698851522833,0.992,0.386,9.22730340474141e-70,1.05358138163093e-71,2.25715991192568,0.985,0.471,2.97162628689005e-67,4.92108212620494e-140,2.26776327177665,0.991,0.398,1.3879912136961e-135,1.05358138163093e-71,1.47632463786151e-139
"Rpl10a-ps1",5.29653167129966e-64,1.19440456406072,0.688,0.119,1.49388675789007e-59,7.76925829923969e-64,0.921371064894202,0.725,0.139,2.19131930330055e-59,1.72239041532263e-138,1.2621883674831,0.844,0.171,4.85800216641749e-134,7.76925829923969e-64,5.16717124596784e-138
"Gm6472",6.05074215060697e-71,1.87803854836095,0.93,0.294,1.7066118235787e-66,2.2849105102562e-74,1.59297813534879,0.947,0.335,6.44459009417761e-70,1.7802378040686e-138,1.730972594767,0.939,0.285,5.02116072637548e-134,6.05074215060697e-71,5.34071341220583e-138
"Rps17",2.06768075623107e-58,1.57120611261523,0.891,0.27,5.83189357294974e-54,1.75632767088326e-65,1.6448167127732,0.908,0.298,4.95372219572623e-61,1.2988311804525e-133,1.70290398289857,0.952,0.288,3.66335334446628e-129,2.06768075623107e-58,3.89649354135748e-133
"Rps5",2.15272115385716e-60,2.07552520899862,0.922,0.337,6.07175001445412e-56,2.2846913340728e-71,2.0260279760599,1,0.397,6.44397190775234e-67,3.43800460056205e-133,2.0488860226632,0.987,0.389,9.69689197588525e-129,2.15272115385716e-60,1.03140138016861e-132
"Rps28",1.84666724508693e-62,2.09528039846503,0.977,0.388,5.20852496476768e-58,1.08863211513103e-77,2.02529754304227,0.977,0.35,3.07048688072708e-73,1.31291102479159e-132,1.93514845963679,0.965,0.349,3.70306554542469e-128,1.84666724508693e-62,3.93873307437471e-132
"Rpl4",6.30049501006133e-62,1.6198478349851,0.852,0.223,1.7770546175878e-57,1.96306183753742e-70,1.54305067101665,0.939,0.293,5.5368159127743e-66,2.79810183717458e-132,1.62255542168833,0.948,0.283,7.89204623175091e-128,6.30049501006133e-62,8.39430551152385e-132
"Rps19",3.27921532297741e-74,2.0915545777964,0.984,0.32,9.24902681845778e-70,4.62056365097736e-79,2.00506460415145,0.969,0.322,1.30322997775817e-74,5.62978054237794e-132,1.75765154909638,0.922,0.26,1.5878796019777e-127,3.27921532297741e-74,1.68893416271335e-131
"Rpl39",1.31832893208188e-49,1.60349869635829,0.82,0.26,3.71834675293695e-45,3.85879611715857e-61,1.68497728257028,0.908,0.328,1.08837344484457e-56,8.80077363416063e-132,1.80116067935751,0.965,0.338,2.48225820351501e-127,1.31832893208188e-49,2.64023209024818e-131
"Rpl39-ps",2.75948802011261e-54,1.68951817705286,0.844,0.264,7.78313596072761e-50,2.2897437041534e-63,1.69507912622372,0.908,0.309,6.45822211756467e-59,1.23953992327195e-131,1.77467844687863,0.961,0.326,3.49612235358853e-127,2.75948802011261e-54,3.71861976981586e-131
"Rps6",3.06245430615963e-61,1.63609725503877,0.836,0.233,8.63765237052324e-57,3.52340445397103e-64,1.47123289163365,0.924,0.336,9.93776226242529e-60,1.65135573588838e-131,1.49432987242195,0.892,0.238,4.65764885307317e-127,3.06245430615963e-61,4.95406720766503e-131
"Rps3",4.6796518064873e-66,2.01432167171134,0.969,0.382,1.31989579201974e-61,9.30101844039402e-72,1.9869837706264,1,0.517,2.62335225111313e-67,1.77985279654827e-131,1.99205378110771,0.987,0.455,5.0200748126644e-127,4.6796518064873e-66,5.33955838964494e-131
"Rpl36a",2.25497450504926e-58,1.31194015344944,0.727,0.156,6.36015559149145e-54,9.78780322029245e-73,1.25913898922859,0.794,0.168,2.76064989828348e-68,1.45112310564848e-130,1.20605089983056,0.74,0.138,4.09289271948154e-126,2.25497450504926e-58,4.35336931694552e-130
"Gm4997",7.226379658488e-57,1.01029586210778,0.617,0.103,2.03820038267654e-52,4.1359353007539e-70,1.1351244139896,0.809,0.175,1.16654055157764e-65,3.56283895092476e-130,1.12034518271209,0.719,0.123,1.00489872610833e-125,7.226379658488e-57,1.0688516852774e-129
"Gm15500",2.91464254540663e-74,1.63587535385616,0.875,0.205,8.2207492993194e-70,1.0057808919076e-69,1.58367738581403,0.901,0.277,2.83680500562539e-65,2.28745772493836e-129,1.49025317716484,0.848,0.212,6.45177451318866e-125,1.0057808919076e-69,6.8623731748151e-129
"Rps15a",3.70741742932939e-76,1.86332550376768,0.938,0.255,1.04567708594235e-71,1.53664475147304e-79,1.38379332309892,0.908,0.238,4.3341065215297e-75,1.67614610438619e-128,1.12168136116442,0.727,0.131,4.72757008742125e-124,3.70741742932939e-76,5.02843831315858e-128
"Rpl15",1.32452857751816e-62,1.6681058945509,0.906,0.264,3.73583285288997e-58,1.8630096252148e-64,1.74045258338806,0.931,0.32,5.25461864791835e-60,2.67105391986834e-128,1.75122667286557,0.948,0.313,7.53370758098866e-124,1.32452857751816e-62,8.01316175960492e-128
"Tpt1",3.09873256961443e-64,2.08336580972394,1,0.691,8.7399752125975e-60,1.52106367374225e-71,2.16286324710582,1,0.9,4.29016009179002e-67,5.98401908470268e-128,2.14914886769718,1,0.906,1.68779258284039e-123,3.09873256961443e-64,1.79520572541076e-127
"Rps4x",1.52204906660087e-68,1.41563511046095,0.844,0.201,4.29293939234776e-64,1.21248010925482e-77,1.53616541651823,0.939,0.269,3.41980014815321e-73,1.73212814465545e-127,1.39994448185715,0.844,0.198,4.88546743200071e-123,1.52204906660087e-68,5.19638443396638e-127
"Rpl14",7.73484693730111e-77,1.6254139791152,0.922,0.225,2.18161357866578e-72,4.98214989464771e-79,1.45452316039943,0.962,0.258,1.40521537778539e-74,3.6402485714374e-127,1.36323152046729,0.87,0.218,1.02673210957392e-122,7.73484693730111e-77,1.09207457143123e-126
"Eef1a1",1.86108821945323e-63,2.2194387055224,0.992,0.567,5.24919932296784e-59,3.06055958673129e-67,2.26029209271707,0.992,0.703,8.63230831437561e-63,8.73676147680462e-127,2.28365551800866,1,0.662,2.46420357453274e-122,1.86108821945323e-63,2.62102844304138e-126
"Gm14165",1.74731221851366e-18,0.392294493386116,0.219,0.039,4.92829411231778e-14,3.96177552563569e-61,0.663774264927896,0.626,0.104,1.11741878700555e-56,1.14074611596548e-126,1.18084395389112,0.74,0.146,3.21747442008063e-122,1.74731221851366e-18,3.42223834789639e-126
"Gm10263",8.96733305330121e-55,1.68539924283189,0.789,0.206,2.52923628768361e-50,1.81513683778109e-65,0.952076953190252,0.779,0.165,5.11959345096156e-61,4.03239755562548e-126,1.36408960807439,0.814,0.187,1.13733773056417e-121,8.96733305330121e-55,1.20971926668763e-125
"Gm5835",1.67662508054711e-51,1.50003840325609,0.648,0.137,4.72892103968312e-47,2.7672276929567e-67,1.03276109893183,0.748,0.145,7.80496570798438e-63,1.65628477746335e-125,1.53311965605914,0.861,0.22,4.67155121483537e-121,1.67662508054711e-51,4.96885433239015e-125
"Rpl19",5.74587716041538e-53,1.41060533188406,0.883,0.306,1.62062465309516e-48,3.16846870728395e-68,1.64008085545139,0.977,0.384,8.93666598889437e-64,1.76198829549801e-125,1.71594147535757,0.991,0.384,4.96968798745215e-121,5.74587716041538e-53,5.28596488649391e-125
"Ms4a6c",8.00321078472154e-08,0.554929178932141,0.297,0.135,0.00225730560183071,1.02725885248992e-27,0.931536849209834,0.634,0.257,2.89738359344783e-23,2.48061347117931e-125,1.07760508973749,0.671,0.106,6.99657029546125e-121,8.00321078472154e-08,7.44184041353777e-125
"Rps20",3.21304678214953e-69,1.73595664567799,0.938,0.268,9.06239844905275e-65,3.70399906198166e-79,1.89856909483945,0.962,0.285,1.04471293543193e-74,2.69426515869044e-125,1.77720785221083,0.913,0.277,7.59917488008639e-121,3.21304678214953e-69,8.08279547607125e-125
"Rplp2",1.94201805428913e-64,2.21880980444497,0.984,0.593,5.4774619221225e-60,2.21034626611374e-68,2.14743409842509,0.992,0.655,6.23428164357381e-64,4.30600201692301e-125,2.13893642009374,0.996,0.627,1.21450786887313e-120,1.94201805428913e-64,1.29180060507687e-124
"Skap1",2.29966796872126e-35,0.416614096743662,0.18,0.009,6.48621350577832e-31,2.94800376954651e-45,0.505406343366217,0.321,0.032,8.31484463200592e-41,4.43589947627126e-125,0.550441447641299,0.333,0.018,1.25114544728231e-120,2.29966796872126e-35,1.33076984288138e-124
"Rpl19-ps11",1.45937393872627e-59,1.59007062498471,0.953,0.352,4.11616419417744e-55,2.33351067232228e-65,1.73200939001065,0.969,0.428,6.581666851285e-61,2.11240887174552e-124,1.74090418724246,0.991,0.394,5.95804922275824e-120,1.45937393872627e-59,6.33722661523666e-124
"Gm14586",1.2119721396602e-44,1.17771582091978,0.664,0.163,3.41836741991161e-40,3.00949698541848e-62,1.18358827077666,0.817,0.21,8.48828624737283e-58,3.25154731055444e-124,1.52946731852554,0.887,0.245,9.1709891894188e-120,1.2119721396602e-44,9.75464193166338e-124
"Rpl3",2.30372617935632e-66,1.13413076532276,0.672,0.112,6.4976596888745e-62,9.17467499551107e-71,1.09080128459709,0.771,0.16,2.5877170824839e-66,3.86214208236905e-124,0.982129900777525,0.623,0.097,1.08931717433219e-119,2.30372617935632e-66,1.15864262471069e-123
"Rps14",2.20350435005606e-64,2.06213776363309,0.992,0.531,6.21498401933313e-60,5.36191164106879e-64,1.89889110554583,1,0.563,1.51232717836345e-59,8.6873703274695e-124,2.04005638822736,0.996,0.571,2.45027280086277e-119,5.36191164106879e-64,2.6062110982408e-123
"Npm1",1.13819672885997e-27,1.30865766894354,0.344,0.065,3.21028387374955e-23,3.97358990102947e-56,1.52302780323109,0.664,0.136,1.12075103158536e-51,1.31227882037064e-123,1.58722342551982,0.74,0.145,3.7012824128554e-119,1.13819672885997e-27,3.93683646111197e-123
"Rpl13a",2.31750579171883e-71,2.11933870427199,0.992,0.41,6.53652508554297e-67,1.57875034346633e-70,2.11769658012911,0.992,0.475,4.45286534374678e-66,1.149375098258e-122,1.96173115330257,0.978,0.419,3.2418124646367e-118,1.57875034346633e-70,3.44812529477407e-122
"Gimap4",5.85974737488253e-34,0.72970032474591,0.25,0.024,1.65274174708562e-29,1.33209052553741e-35,0.647312849809216,0.374,0.059,3.75716132727826e-31,1.78970483044789e-122,0.966768946770507,0.481,0.048,5.04786247427828e-118,5.85974737488253e-34,5.36911449134356e-122
"Rps21",1.85589102199662e-65,2.05160665044273,0.977,0.415,5.23454062754146e-61,4.81988978668035e-59,1.83884889650083,0.977,0.508,1.35944991433319e-54,9.01895207061756e-122,1.91346032611507,1,0.537,2.54379543151768e-117,4.81988978668035e-59,2.70568562118524e-121
"Rps29",1.81755746347273e-65,2.20064172748259,1,0.604,5.12642082572484e-61,8.5677919672829e-66,2.02676892165048,1,0.615,2.41654572437214e-61,3.57986632526942e-121,2.07896871573996,0.996,0.623,1.00970129704224e-116,1.81755746347273e-65,1.07395989758085e-120
"Rps26",2.13470076900762e-58,1.67611899335518,0.938,0.32,6.020923518986e-54,6.58173188544965e-63,1.54499230216739,0.924,0.322,1.85637747829107e-58,4.63800441085435e-120,1.61487166836199,0.965,0.349,1.30814914408147e-115,2.13470076900762e-58,1.39140132325627e-119
"Rpl5-ps1",2.8299975146682e-61,1.11909712636379,0.641,0.107,7.98200799012167e-57,4.87420999621536e-60,0.94406004692573,0.679,0.134,1.37477092943254e-55,5.09236282815284e-120,1.25408080895335,0.775,0.17,1.43630093568051e-115,4.87420999621536e-60,1.52770884844581e-119
"Rps26-ps1",1.09949302938016e-48,1.29012699535089,0.789,0.223,3.10112008936675e-44,1.24264551622698e-52,1.14489935597972,0.794,0.24,3.5048816785182e-48,3.32381498336971e-118,1.42297149315225,0.918,0.289,9.37482016059426e-114,1.09949302938016e-48,9.97144495010933e-118
"Rps23",5.4152846324851e-59,1.23766890763134,0.781,0.186,1.52738103059242e-54,3.58467579754102e-34,0.501400506907875,0.511,0.119,1.01105780869644e-29,2.26324638616386e-117,1.11335822024036,0.745,0.158,6.38348643217517e-113,3.58467579754102e-34,6.78973915849176e-117
"Rps15",2.01268090936735e-57,1.57270218752787,0.898,0.277,5.67676650487062e-53,7.48825402156451e-65,1.53134641067845,0.954,0.346,2.11206204678227e-60,1.19281511086763e-116,1.65305146913465,0.948,0.349,3.36433502020216e-112,2.01268090936735e-57,3.5784453326029e-116
"mt-Atp6",5.50184290273494e-52,1.75686773729471,0.781,0.197,1.55179479071639e-47,1.38811238599994e-61,1.90220832635558,1,0.45,3.91517098471282e-57,1.7912442445444e-114,2.1251981835271,1,0.495,5.05220439173747e-110,5.50184290273494e-52,5.37373273363319e-114
"mt-Nd2",7.38033997979565e-24,1.28023597153091,0.422,0.11,2.08162489130136e-19,1.46152532224785e-61,1.99205780721157,0.969,0.335,4.12223217140007e-57,5.81768278710012e-113,2.03348438469921,0.996,0.398,1.64087743010159e-108,7.38033997979565e-24,1.74530483613003e-112
"Rpl23",1.64075587319703e-53,1.83904005475181,0.961,0.5,4.62775194035223e-49,1.17943385540224e-55,1.59551375065956,0.992,0.664,3.32659318916202e-51,2.24528892310925e-112,1.84843447950047,0.987,0.538,6.33283740762964e-108,1.64075587319703e-53,6.7358667693277e-112
"Rpl8",2.31986769728783e-53,1.65655127802669,0.93,0.357,6.54318684020033e-49,3.96507907524554e-67,1.64367988335101,0.985,0.405,1.118350553173e-62,6.02334244409584e-112,1.47237263933372,0.961,0.35,1.69888373635723e-107,2.31986769728783e-53,1.80700273322873e-111
"Gm8369",8.63831414882459e-20,0.568870639211679,0.227,0.038,2.43643650567597e-15,1.00949853779228e-72,1.03243295278774,0.473,0.041,2.84729062584313e-68,1.05355706117073e-111,0.825135392145089,0.472,0.052,2.97155769103205e-107,8.63831414882459e-20,3.16067118351223e-111
"mt-Nd1",1.04037675541038e-39,1.36409309559524,0.719,0.197,2.93438263863497e-35,4.08750336789854e-62,1.77016611466872,0.977,0.311,1.15288032491578e-57,1.34005331222662e-111,1.81477443097717,0.996,0.356,3.77962036713519e-107,1.04037675541038e-39,4.02015993667989e-111
"RP24-291E8.2",6.55860397472693e-61,1.73175910016672,0.953,0.326,1.84985425107173e-56,8.71108191637655e-51,1.37717056271438,0.885,0.314,2.456960654514e-46,9.42529262648067e-111,1.81270975127141,0.939,0.39,2.65840378529887e-106,8.71108191637655e-51,2.8275877879442e-110
"Gm9493",3.60693961752413e-29,0.529203311805755,0.336,0.057,1.01733731912268e-24,1.32449685977718e-54,0.662481273632933,0.649,0.132,3.73574339300153e-50,3.53341583918661e-110,1.06070616251382,0.671,0.134,9.96599937442584e-106,3.60693961752413e-29,1.06002475175599e-109
"Rpl13",4.81316978544782e-66,1.7183943406413,0.938,0.319,1.35755453798556e-61,2.54392471720602e-73,1.7585876925292,0.985,0.387,7.17513966487957e-69,6.20026630168393e-110,1.32683399911204,0.853,0.25,1.74878511038995e-105,4.81316978544782e-66,1.86007989050517e-109
"RP23-263B18.4",4.12015688758529e-59,1.81853095558388,0.938,0.354,1.16209025014343e-54,9.13802496241178e-62,1.64932878823136,0.977,0.464,2.57737994064824e-57,1.07471431379063e-109,1.49344938100684,0.883,0.291,3.03123172204648e-105,4.12015688758529e-59,3.22414294137188e-109
"mt-Nd5",3.35954881816064e-10,0.598424588353592,0.242,0.076,9.47560744162207e-06,7.13496968540056e-47,1.27069570180009,0.748,0.201,2.01241819976723e-42,5.12929230820995e-109,1.67767915808182,0.952,0.289,1.44671689553062e-104,3.35954881816064e-10,1.53878769246299e-108
"Rpl18",4.90692401883204e-59,1.78285886996696,0.953,0.412,1.38399791951158e-54,2.91625271528183e-65,1.64145844485282,0.985,0.478,8.2252907834524e-61,1.26546946971569e-108,1.65208445263654,0.952,0.424,3.56925663933312e-104,4.90692401883204e-59,3.79640840914702e-108
"Ets1",1.21367129586969e-24,0.924323772797752,0.398,0.093,3.42315989000045e-20,3.82751166264455e-52,1.21011888161432,0.756,0.184,1.07954966444889e-47,2.22036341173193e-108,1.32769059370605,0.762,0.163,6.26253500278991e-104,1.21367129586969e-24,6.66109023519576e-108
"RP24-352B14.1",9.87582174803141e-47,1.58023606433946,0.773,0.239,2.78547552403226e-42,1.17681935870263e-52,1.0553239622366,0.802,0.225,3.31921900122078e-48,4.4733271350304e-108,1.38353234017523,0.887,0.268,1.26170191843532e-103,9.87582174803141e-47,1.34199814050913e-107
"Rpl18-ps1",6.57655830783199e-55,1.61947409019505,0.969,0.482,1.85491827072401e-50,3.68838518579339e-58,1.61652198213995,1,0.618,1.04030904165302e-53,5.30514157400056e-108,1.71076604124236,0.996,0.57,1.49631518094686e-103,6.57655830783199e-55,1.59154247220015e-107
"Gm15427",7.61550968376971e-53,1.4481697757742,0.945,0.416,2.14795450630725e-48,1.05248741068347e-55,1.52087661020367,0.977,0.545,2.96854074183272e-51,7.79238055277805e-108,1.64465201365145,0.991,0.548,2.19784093491105e-103,7.61550968376971e-53,2.33771416583338e-107
"Rpl22",1.44553495505645e-41,1.28270913207166,0.695,0.203,4.07713134073671e-37,2.04156904268111e-66,1.20808321759612,0.878,0.233,5.75824548488207e-62,8.41144641164168e-107,1.25471581099479,0.814,0.221,2.37244846040353e-102,1.44553495505645e-41,2.52343392349248e-106
"Rpl22l1",4.34686215915601e-44,0.956856649975917,0.352,0.04,1.22603247198995e-39,8.49894300690538e-46,0.681681513613182,0.511,0.091,2.39712687509766e-41,1.2389271957142e-105,0.928114921988935,0.563,0.088,3.49439415551191e-101,4.34686215915601e-44,3.71678158714263e-105
"Rps16",5.05021619391779e-69,1.84555631559868,0.969,0.396,1.42441347749451e-64,1.18467173955916e-71,1.70946852320298,1,0.511,3.34136664142661e-67,4.56350529590235e-105,1.52695310365128,0.905,0.346,1.28713666870926e-100,5.05021619391779e-69,1.3690515887707e-104
