"gene","round2_20151217_p_val","round2_20151217_avg_log2FC","round2_20151217_pct.1","round2_20151217_pct.2","round2_20151217_p_val_adj","round1_20151128_p_val","round1_20151128_avg_log2FC","round1_20151128_pct.1","round1_20151128_pct.2","round1_20151128_p_val_adj","round3_20160313_p_val","round3_20160313_avg_log2FC","round3_20160313_pct.1","round3_20160313_pct.2","round3_20160313_p_val_adj","max_pval","minimump_p_val"
"Dok3",0.0392190861910462,-0.370347903395706,0,0.147,1,1.09752122593542e-05,-0.269648930299114,0,0.186,0.309555861775086,2.49080102564825e-05,-0.264141752079056,0,0.132,0.70253042928409,0.0392190861910462,3.29252754135323e-05
"Fosb",0.074645477937478,-0.703805394617507,0,0.114,1,0.000302559877085748,-0.521787252659291,0.023,0.168,1,1.17598411748191e-05,-0.657971149001697,0.008,0.155,0.331686320335774,0.074645477937478,3.52791086444903e-05
"Ddx17",0.0811767469337229,-0.444409418893572,0,0.109,1,0.0218671889761187,0.375040645302405,0.264,0.18,1,1.24457447248293e-05,0.322959370882208,0.331,0.18,0.35103222996381,0.0811767469337229,3.73367694867304e-05
"Man2b1",0.171861172823424,-0.426704319451637,0.08,0.197,1,1.24646470820841e-05,-0.572172146021001,0.092,0.317,0.351565370950181,0.000143627600826887,-0.351284171536235,0.136,0.304,1,0.171861172823424,3.73934751459081e-05
"Pnpla2",0.0298479618636047,-0.582403164147237,0,0.161,1,2.86719861418818e-05,-0.393138000966867,0.057,0.263,0.808693369131777,1.30482897170243e-05,-0.371372485538452,0.051,0.221,0.368027011468669,0.0298479618636047,3.91443583797007e-05
"Eif1",0.140691118482795,-0.298772105850087,0.48,0.66,1,0.00486524356396449,-0.275927038240131,0.816,0.881,1,1.37995564505825e-05,-0.40960200872682,0.729,0.879,0.38921648968868,0.140691118482795,4.13980980711007e-05
"2810474O19Rik",0.0879182032478067,-0.284322812393793,0.04,0.178,1,1.43997951923799e-05,-0.68611735751411,0.138,0.352,0.406146223401075,6.21396408568782e-05,-0.48817959474258,0.195,0.36,1,0.0879182032478067,4.31987635178208e-05
"Gpi1",0.00892927269300055,-0.567022867820113,0,0.219,1,2.05389171342737e-05,-0.310185369063325,0.08,0.306,0.579300157772191,1.47282385079468e-05,-0.359140736891588,0.093,0.276,0.415409967116639,0.00892927269300055,4.41840647640066e-05
"Ppp1r15a",0.0264138632521802,-0.934016260244271,0.04,0.218,1,6.88682346733295e-05,-0.660990572225424,0.115,0.314,1,1.53730231194708e-05,-0.702398762358115,0.127,0.305,0.433596117084673,0.0264138632521802,4.61183603725258e-05
"Ndufb11",0.00883748543243184,0.584379818165816,0.2,0.068,1,0.00664527621720791,0.278390406849857,0.23,0.134,1,1.65058025159832e-05,0.256770097376016,0.246,0.117,0.465546159963306,0.00883748543243184,4.95165902278964e-05
"Arrb2",0.0737378473978768,-0.453205028420162,0.04,0.182,1,0.01022502083196,-0.254047837945535,0.184,0.311,1,1.71677353997767e-05,-0.419805143482418,0.076,0.249,0.484215976950703,0.0737378473978768,5.15023220109737e-05
"Sfxn5",0.365376163158185,-0.293181442315525,0.08,0.147,1,1.75012644389412e-05,-0.538310527364172,0.023,0.213,0.493623163500336,3.01700094896411e-05,-0.380408897359246,0,0.13,0.850945117655328,0.365376163158185,5.25028744394131e-05
"Cd68",0.0263275375535415,-0.428092950479856,0,0.167,1,0.000104336863304551,-0.300750773433752,0.023,0.189,1,1.86784159242397e-05,-0.310608374612275,0.008,0.151,0.526824721143181,0.0263275375535415,5.60342011295713e-05
"Ctss",0.176909946122634,-0.700997979836247,0.04,0.131,1,0.00192398214738981,-0.660675573337455,0.057,0.183,1,1.99897292525097e-05,-0.791956663538322,0.068,0.229,0.563810313567036,0.176909946122634,5.996798899769e-05
"Gnb1",0.115958638145884,-0.408810657797707,0.04,0.16,1,0.0529268246893536,0.419527108064414,0.356,0.27,1,2.01732831750698e-05,0.50207273142143,0.407,0.24,0.568987451952844,0.115958638145884,6.0518628649357e-05
"Atp6v1b2",0.0276859552023649,-0.871468879591666,0,0.164,1,6.93809939207722e-05,-0.599428203677396,0.08,0.277,1,2.05494060826716e-05,-0.514973433421871,0.11,0.294,0.579595998561751,0.0276859552023649,6.16469514224212e-05
"Arl4c",0.681879931767774,0.673626079931332,0.12,0.094,1,0.00035557726113262,0.701718728175257,0.322,0.179,1,2.20396851513716e-05,0.424819738776528,0.288,0.152,0.621629319694435,0.681879931767774,6.61175982216556e-05
"Prr13",0.0019914082937316,-1.58345946869166,0.04,0.331,1,2.2049636118277e-05,-0.640715656274514,0.299,0.54,0.621909986716003,0.000161641092104916,-0.606504812076556,0.407,0.543,1,0.0019914082937316,6.61474498061924e-05
