"gene","round3_20160313_p_val","round3_20160313_avg_log2FC","round3_20160313_pct.1","round3_20160313_pct.2","round3_20160313_p_val_adj"
"Scaf11",0.309537828235842,-0.25342411400123,0,0.115,1
"Ran",0.309537828466186,-0.255840752153666,0,0.115,1
"Slc27a4",0.311596871857152,-0.296419029038874,0,0.114,1
"Rnf7",0.311596872089073,-0.266529260762875,0,0.114,1
"C3",0.311596872205033,-0.250225715552198,0,0.114,1
"Hmha1",0.311699927996295,0.438518261051921,0.5,0.382,1
"Trem3",0.312049872041823,-0.603195913203632,0.125,0.254,1
"Tet3",0.31207818181514,0.578300160856064,0.125,0.051,1
"Stxbp2",0.312258364187192,0.3795279371004,0.375,0.285,1
"Slc25a33",0.312286383206518,-0.28597912408975,0,0.114,1
"Ly6d",0.312286383555194,-0.752018571229264,0,0.114,1
"Cdipt",0.313670182553984,-0.262850343554845,0,0.113,1
"Ehmt1",0.313860510831612,0.294099311174564,0.125,0.051,1
"Atp6ap1",0.314053307933099,-0.586837347642572,0.25,0.347,1
"Secisbp2l",0.315288033783462,0.419490908438047,0.125,0.051,1
"Golph3",0.315757904193512,-0.29618483406261,0,0.112,1
"Gpbp1",0.315757904546197,-0.317058456023104,0,0.112,1
"Selt",0.315818456352314,0.305193343602273,0.375,0.212,1
"Mcts1",0.316097820925888,0.393670470632029,0.125,0.051,1
"Cib1",0.317157797722479,-0.253542310461224,0,0.112,1
"Kat7",0.317860183961936,-0.273125902936963,0,0.111,1
"Dgat2",0.318564204439878,-0.380399212801264,0,0.111,1
"Map2k1",0.31856420479582,-0.297349255093141,0,0.111,1
"Celf1",0.319269864877045,-0.29297362834256,0,0.111,1
"Itgax",0.319977170672069,-0.292985575882983,0,0.111,1
"Cramp1l",0.319977170791265,-0.25340767078424,0,0.111,1
"Skp1a",0.319977170791265,-0.271808376325162,0,0.111,1
"Acap2",0.320686127495024,-0.364489477409609,0,0.11,1
"Apoe",0.320686127972909,-0.525793779690182,0,0.11,1
"H2-Q6",0.320686127972909,-0.387502352682473,0,0.11,1
"Epsti1",0.320686128092381,-0.363015826167901,0,0.11,1
"Gatad2a",0.320686128092381,-0.362969385911472,0,0.11,1
"H3f3a",0.321033695962596,-0.511757540234447,0.875,0.913,1
"Shfm1",0.32114731909011,-0.406439752347007,0.25,0.41,1
"Stfa2",0.321396741410236,-0.341546276711977,0,0.11,1
"Rsu1",0.322109017680511,-0.481141734793728,0,0.11,1
"Mef2a",0.324255877949995,-0.29587465722114,0,0.109,1
"Fam134a",0.324255878070859,-0.252990304761467,0,0.109,1
"Inpp5e",0.324255878191723,-0.266237917106367,0,0.109,1
"Iws1",0.324503928703255,0.635178532217119,0.125,0.053,1
"Tubb5",0.325526665793588,0.349093551722172,0.25,0.138,1
"Arhgap31",0.325695537635931,-0.268302063779777,0,0.108,1
"Hypk",0.325695538000214,-0.260809078676281,0,0.108,1
"Tmem184b",0.325695538000214,-0.287497490688209,0,0.108,1
"Hiat1",0.32569553824307,-0.307342441728612,0,0.108,1
"Znrf2",0.32569553824307,-0.278315978471577,0,0.108,1
"Son",0.326051858520438,-0.43423070231973,0.25,0.409,1
"Adam19",0.326417911804308,-0.264183444175661,0,0.108,1
"Rsad2",0.327141988673412,-0.610687179871909,0,0.108,1
"Gm14608",0.327141988795408,-0.423078904067479,0,0.108,1
"Gm5483",0.327141988917403,-0.532190319600843,0,0.108,1
"Txnip",0.327474246406794,0.319182467393569,1,0.803,1
"Dennd5a",0.327604329181268,-0.479050544557771,0.125,0.255,1
"Atp2c1",0.328595278096954,-0.29609884480172,0,0.107,1
"Slc7a11",0.328595278219522,-0.310792077806397,0,0.107,1
"Gsr",0.329138886824768,-0.931440074770916,1,0.671,1
"Tbc1d10b",0.33005545476624,-0.31887661859444,0,0.107,1
"Atp6v1d",0.330055455381959,-0.392451421646769,0,0.107,1
"Rnf2",0.330274458925587,0.708006462843713,0.125,0.053,1
"Vps36",0.33039205529866,0.289152452912107,0.125,0.053,1
"Parl",0.330847834741434,0.374966407887769,0.125,0.053,1
"Setd2",0.331522569035229,-0.290890308451716,0,0.106,1
"Kcmf1",0.331522569282676,-0.297637709508173,0,0.106,1
"Rogdi",0.331981711935494,0.335106977736488,0.125,0.053,1
"Kmt2a",0.332258743265849,-0.312561463064069,0,0.106,1
"Pkn1",0.332258743389865,-0.289665461995707,0,0.106,1
"Pqlc1",0.332996670174091,-0.254318906928104,0,0.105,1
"Braf",0.332996670298399,-0.342116499355732,0,0.105,1
"G3bp1",0.332996670298399,-0.299809935774941,0,0.105,1
"Lonrf1",0.332996670298399,-0.254366874474683,0,0.105,1
"Pttg1ip",0.333519517898451,0.250842567248095,0.25,0.132,1
"Fkbp4",0.333699522467972,0.384992082553255,0.125,0.053,1
"Gimap6",0.333736356483713,-0.318431387840567,0,0.105,1
"Gng12",0.333736356857519,-0.274958489558054,0,0.105,1
"Cd59a",0.333944865216645,0.325465439991989,0.375,0.258,1
"Got2",0.334477808838506,-0.290625839165971,0,0.105,1
"Mef2c",0.334477808963403,-0.447174185464111,0,0.105,1
"Ampd3",0.335221033175286,-0.272811586839707,0,0.104,1
"Coa5",0.335221033550865,-0.377788813061336,0,0.104,1
"RP23-235E15.1",0.335353232659464,-0.607796233427597,0.125,0.254,1
"Obfc1",0.335567595405342,-0.291554393633313,0.125,0.298,1
"Tma7",0.335632934878533,-0.490492846808153,0.125,0.253,1
"Hdgf",0.336655463220264,0.838157634424497,0.25,0.136,1
"Fas",0.337461405070899,-0.250367469178393,0,0.104,1
"Psma4",0.337461405070899,-0.289322698629316,0,0.104,1
"Mid1ip1",0.337461405323073,-0.330748204274127,0,0.104,1
"Glipr1",0.337641985204963,-0.657949205999307,0.25,0.371,1
"Actn4",0.338211783794974,-0.260200428673138,0,0.103,1
"Cwc25",0.338211783921361,-0.320888293748239,0,0.103,1
"Puf60",0.338211783921361,-0.276472096316072,0,0.103,1
"Rps27a",0.33841338786392,-0.458526730508799,0.25,0.343,1
"Egr2",0.338557397716609,0.321332901429597,0.125,0.052,1
"Pptc7",0.338963967571969,-0.26295213650881,0,0.103,1
"Ywhaq",0.339316434885716,0.306110400585267,0.25,0.147,1
"Ifi27l2a",0.339717962716248,-0.257137273276014,0,0.103,1
"BC005624",0.340473776601634,-0.256967888742341,0,0.102,1
"Cdc5l",0.340473776601634,-0.295794039347217,0,0.102,1
"Arl2bp",0.34123141576001,-0.293792433923424,0,0.102,1
"Atxn10",0.34123141588761,-0.271503685367824,0,0.102,1
"Hmox1",0.34123141588761,-0.347401613543697,0,0.102,1
"Yme1l1",0.341990887150175,-0.291513903679475,0,0.102,1
"B430306N03Rik",0.341990887278082,-0.26498940156754,0,0.102,1
"Rybp",0.342752197393599,-0.37648491557091,0,0.102,1
"Chac1",0.342752197521813,-0.345212383716071,0,0.102,1
"Arl4c",0.343520184707318,0.664455822709993,0.25,0.156,1
"Syk",0.343706933068174,-0.319906527671557,0.125,0.3,1
"Tbc1d23",0.344280362177587,-0.291668984101478,0,0.101,1
"Herpud2",0.344280362564081,-0.26569601944885,0,0.101,1
"Ebf1",0.344280362692912,-0.480376136645246,0,0.101,1
"Pank2",0.344326755964229,0.401637243299241,0.125,0.055,1
"Tnrc6b",0.34444885957123,0.253161882199924,1,0.816,1
"Ppp1r3d",0.345047231479643,-0.30520635460496,0,0.101,1
"Sort1",0.345047231479643,-0.251743083775035,0,0.101,1
"Lrp10",0.345436547336828,0.295590330399819,0.25,0.14,1
"Phlda1",0.345815966965659,-0.279863192351858,0,0.1,1
"Smndc1",0.345815967354019,-0.281517888615758,0,0.1,1
"Bcl10",0.346140954876249,-0.573706102400825,0.125,0.247,1
"Ccrl2",0.346336112275501,-0.858010043297,0.125,0.248,1
"Phf1",0.34658657704204,-0.25641367171617,0,0.1,1
"Ccr7",0.347359068355506,-0.386130447470946,0,0.1,1
"Klhl2",0.347359068355506,-0.286854160921001,0,0.1,1
"Tpp1",0.347359068485587,-0.31967190632302,0,0.1,1
"Arrdc3",0.352141486295041,-0.581070458872208,0.25,0.378,1
"Phf8",0.352280289537714,0.81528817217353,0.125,0.056,1
"Pak2",0.356674672523546,-0.294557506619064,0.125,0.295,1
"Sipa1l3",0.357134827300186,-0.537648880570081,0.5,0.479,1
"Tmem123",0.3573163355077,0.292118444326309,0.375,0.237,1
"Rnf144a",0.358666523319939,-0.475454798070567,0.125,0.259,1
"Mafg",0.360437619586129,0.282398216994024,0.25,0.137,1
"Csde1",0.360874575746878,-0.442827036866637,0.125,0.243,1
"Gm6480",0.361090216774148,-0.375082281153861,0.125,0.241,1
"mt-Nd3",0.362726843072085,-1.20735436313173,0.25,0.337,1
"Anxa2",0.364571010057971,-0.361800841262946,0.5,0.62,1
"Csf1r",0.365608694673621,-0.641534628637376,0.125,0.238,1
"Cox8a",0.365610046893694,-0.389755741840765,0.25,0.44,1
"Smc6",0.365712945023568,0.651350040245998,0.125,0.057,1
"Mydgf",0.365961088037262,-0.357166429922719,0.125,0.253,1
"Xaf1",0.367316655956042,-0.485363116040029,0.375,0.406,1
"Ptpn6",0.367849188423218,-0.378121771174517,0.25,0.437,1
"Tbk1",0.368991234938445,0.409362416470765,0.125,0.057,1
"Pin1",0.369025277895395,0.386333485110995,0.125,0.057,1
"Clic1",0.369050193121482,0.622330584770819,0.5,0.452,1
"Por",0.370685066016022,-0.415342561980764,0.125,0.239,1
"Spata2",0.371815698141171,0.379045706536318,0.125,0.057,1
"Msn",0.373491685261025,-0.382656725725364,0.625,0.733,1
"Phf2",0.37482588477637,0.339101241561778,0.125,0.056,1
"Klf2",0.377419500578691,-0.66874829550227,0.5,0.561,1
"Rsbn1",0.378397607135339,0.3604456412487,0.125,0.057,1
"Med8",0.382216372621638,0.279153564964037,0.125,0.057,1
"Taf13",0.383316337051399,0.287145992276936,0.125,0.057,1
"Rcsd1",0.383917976652572,-0.421464086585917,0.125,0.256,1
"Ost4",0.384816500335281,-0.393939125499503,0.125,0.267,1
"Tomm7",0.385080682921027,0.57710362184121,0.25,0.147,1
"Ralgapb",0.388160381166842,0.653892648079905,0.125,0.06,1
"Ago2",0.38834447826854,-0.359526034637465,0.125,0.278,1
"Isg15",0.388591056768248,-0.394082217125242,0.25,0.385,1
"Cox6a1",0.390347545730552,-0.255253453775316,0.125,0.284,1
"Pcnxl3",0.390393960234673,0.319196973826104,0.125,0.059,1
"Rab14",0.391155115122972,-0.325397782836844,0.125,0.271,1
"Stk26",0.39279552363962,0.331165727927772,0.125,0.059,1
"Pddc1",0.39609710600098,0.411920690400369,0.25,0.144,1
"Fbxo17",0.396335004372692,-0.284950582067348,0.125,0.235,1
"Apbb1ip",0.397573277302619,-0.543592260398483,0.25,0.399,1
"1110007C09Rik",0.397753296455491,-0.332205105084434,0.125,0.273,1
"Polr2g",0.398202300162383,0.37991820514324,0.125,0.06,1
"Hmgb2",0.398603357299566,-0.573214099707886,0.625,0.563,1
"Sarnp",0.400474070930867,0.321408472070994,0.125,0.06,1
"Mcm8",0.401738643817112,-0.281834148073251,0.125,0.236,1
"Ypel3",0.402225175766103,-0.305993957498209,0.375,0.514,1
"Ubc",0.403850508260297,-0.419644563631179,0.625,0.718,1
"Arl6ip1",0.405481338780594,-0.493515510840615,0.125,0.249,1
"Creg1",0.407024806040777,-0.360378325430919,0.125,0.26,1
"Mtif2",0.407647560019389,-0.292179265441837,0.125,0.23,1
"Pcdhb22",0.407704235770295,0.342982533712744,0.125,0.062,1
"Rab11fip1",0.408126279941524,-0.322182837920994,0.125,0.26,1
"Ilk",0.409739411324731,0.480494328492752,0.25,0.15,1
"Atxn2l",0.410917820699527,-0.374626093338108,0.125,0.249,1
"Tpm3-rs7",0.412571033723258,-0.363248823654808,0.125,0.221,1
"Mlxip",0.413393042089836,0.268183099988363,0.125,0.061,1
"Rlim",0.414555372290448,0.297701882812778,0.125,0.061,1
"Cd300lb",0.417049808391933,-0.637212692991279,0.25,0.377,1
"Pdcl3",0.417105914263137,0.312007205724039,0.125,0.062,1
"Gps2",0.417962255011916,0.559433222446016,0.125,0.062,1
"Utp6",0.419622542154993,0.587192045383136,0.25,0.153,1
"Apaf1",0.420120246045212,0.313425414531392,0.125,0.062,1
"Socs3",0.422382818269061,-0.522951469210529,0.125,0.222,1
"Irf2",0.422637323641036,-0.322722334725527,0.125,0.253,1
"Atxn7l3b",0.422724191606014,-0.439369652212169,0.125,0.241,1
"Gng5",0.422987485224527,-0.401199346349665,0.5,0.528,1
"Clec4e",0.42568961076073,-0.613873366179632,0.25,0.39,1
"Dynlt1c",0.426690201705851,0.274464739505208,0.25,0.157,1
"Tonsl",0.427348407966231,0.257338348884469,0.25,0.149,1
"Sgpl1",0.427716358373156,0.922207523313553,0.5,0.403,1
"Rab8b",0.428392512235959,-0.41593117367201,0.125,0.251,1
"Dynll1",0.432441118524337,-0.336163665860802,0.125,0.252,1
"Gnai3",0.433488524285471,-0.353728881931445,0.125,0.247,1
"Reep3",0.435398311154514,-0.474812596573084,0.125,0.219,1
"Max",0.438014396121248,-0.57522409263234,0.125,0.234,1
"Sh3glb1",0.441750618721525,-0.393418364771458,0.25,0.357,1
"Osbpl2",0.441823296076364,0.338280322674081,0.125,0.064,1
"Traf7",0.442676511701084,0.394394853628095,0.125,0.065,1
"Rab5c",0.444636078759638,-0.296545903608483,0.125,0.249,1
"Ctage5",0.445565698847254,-0.447064197828094,0.125,0.217,1
"Hiatl1",0.446190490438628,-0.484972338945879,0.125,0.234,1
"Ctnnb1",0.446224230401295,0.564422014031915,0.25,0.174,1
"Pnpla2",0.449383334477029,-0.373229649434666,0.125,0.215,1
"Gpx1",0.449611141904411,-0.596421937061444,0.625,0.615,1
"Per1",0.451716105046501,-0.445307221281069,0.25,0.313,1
"Sdcbp",0.454795877927734,-0.716093148348608,0.5,0.473,1
"Svil",0.458051348710692,-0.828276641303592,0.125,0.207,1
"Gm15501",0.459301949429794,-0.30143324690225,0.125,0.215,1
"Ggnbp2",0.459337529610684,0.284172234122567,0.25,0.158,1
"Cyth4",0.461904796083797,-0.293758953086515,0.125,0.234,1
"Hnrnpab",0.466927669765273,-0.381825525206543,0.125,0.212,1
"Timm8b",0.471302948897509,0.394893857317993,0.125,0.068,1
"Sbno1",0.471311816651999,-0.340949767455509,0.125,0.237,1
"Rnf11",0.471383714600829,-0.455802156614919,0.125,0.204,1
"Inpp5d",0.472890020941699,-0.387388751572351,0.25,0.315,1
"Papolg",0.473524468656337,-0.352796262261146,0.5,0.513,1
"Srpr",0.474062772918799,0.289690898755806,0.125,0.068,1
"Stk24",0.476021422863181,-0.468242348020671,0.125,0.23,1
"Snap23",0.477763582292347,-0.423459680368066,0.25,0.384,1
"Gm11407",0.479271383980354,-0.557404617421267,0.125,0.219,1
"Gm10275",0.480564595344609,-0.423377940087611,0.125,0.211,1
"Tmem50a",0.480885946368869,-0.448411391829803,0.375,0.421,1
"Mapkapk2",0.483202428342478,-0.345905397884363,0.125,0.211,1
"Pcbp1",0.484097814564468,0.720007442996624,0.375,0.317,1
"Arf3",0.484369748315817,-0.421133294495502,0.125,0.21,1
"Smim14",0.489116507927064,-0.46423087722847,0.125,0.2,1
"mt-Nd5",0.489476244040453,-0.886995967075635,0.25,0.333,1
"Pgd",0.489485987863893,-0.416279717171916,0.375,0.424,1
"Acly",0.489899537830803,0.297404510996334,0.125,0.07,1
"Pten",0.490329248008281,-0.730289260700463,0.375,0.378,1
"Bri3",0.494766349484037,-0.271835513589395,0.125,0.232,1
"Prdm11",0.494941440332634,-0.282985121987706,0.25,0.325,1
"Gdi2",0.496347156956572,-0.290553705039648,0.125,0.206,1
"Antxr2",0.496911431648012,0.509138566199404,0.25,0.166,1
"mt-Nd2",0.497400666918261,-0.929184769314606,0.75,0.437,1
"Timp2",0.498013185418496,-0.302621027421129,0.125,0.23,1
"Supt4a",0.498572390632635,-0.289267702315539,0.125,0.231,1
"Arrb1",0.499918067017324,0.578861033823957,0.125,0.072,1
"Hk3",0.500966985906241,-0.349376796192627,0.125,0.197,1
"Bst1",0.501093606961561,-0.315245650953838,0.125,0.201,1
"Sparc",0.503150526843003,-0.400372423948329,0.625,0.579,1
"Id1",0.503413923539376,0.557620985666596,0.125,0.071,1
"Tmem33",0.503792880772515,0.274235729174265,0.125,0.071,1
"Gnai2",0.504090980735594,-0.37639289944289,0.75,0.76,1
"mt-Cytb",0.508239975986959,-0.943425344069486,0.875,0.528,1
"H2-K1",0.512419699950351,-0.419630875275347,0.875,0.779,1
"Ube2l3",0.514460122040065,0.944373347863727,0.25,0.17,1
"Cnbp",0.514868333257853,-0.27841321550149,0.125,0.199,1
"Hectd1",0.515447334353978,0.266552452319986,0.25,0.185,1
"Rps8",0.516228942560564,-0.260420979264632,0.125,0.201,1
"Fam111a",0.518501834510948,-0.437642220502863,0.125,0.193,1
"Sepp1",0.518971371001343,-0.503663751803257,0.125,0.196,1
"Utp11l",0.521330605892735,0.254397823739518,0.125,0.073,1
"Ctsb",0.522699332378166,-0.547128021225256,0.125,0.192,1
"Glipr2",0.52733949743063,-0.334949725352925,0.125,0.191,1
"Rtn4",0.528794360378146,0.333961914290735,0.25,0.194,1
"Emb",0.537009059455323,-0.526761430318383,0.5,0.538,1
"Prrc2b",0.542182845186876,0.263548577087842,0.125,0.075,1
"Gm3531",0.544611740918514,-0.273340736158884,0.125,0.188,1
"Cltc",0.545274225430564,-0.272027639465393,0.125,0.195,1
"RP23-27H19.7",0.545344936741554,-0.320004104723201,0.25,0.327,1
"Idh1",0.546311866771429,0.29001224920158,0.125,0.075,1
"Nap1l1",0.547066179861402,-0.273945192094976,0.125,0.192,1
"Plk3",0.547978107067092,-0.348358612489384,0.125,0.186,1
"Ezh1",0.5502139277413,1.09515186637391,0.125,0.078,1
"Ncl",0.550918113727159,-0.253281519666865,0.125,0.193,1
"Nrros",0.551582587463082,-0.316911760128781,0.125,0.217,1
"Arid3a",0.552297233719049,-0.305906474285722,0.125,0.193,1
"Acaa1a",0.552853390292276,0.300972244280124,0.125,0.078,1
"Rpl13",0.553511809016378,-0.47308141326477,0.25,0.29,1
"Adam11",0.557791835451257,0.302667884049417,0.125,0.078,1
"Fus",0.558400614584646,-0.349064218794053,0.25,0.291,1
"Ifitm3",0.559978330329302,-0.503795053099709,0.25,0.318,1
"Ptpn1",0.560062990316616,-0.331667843047075,0.25,0.37,1
"Stat3",0.564504139147441,-0.399925580700477,0.25,0.328,1
"Ube2i",0.565173522003894,-0.433056723917093,0.125,0.19,1
"Tcn2",0.573833201551717,-0.348359191193678,0.125,0.181,1
"Synj1",0.576007119020821,-0.278678771950232,0.125,0.185,1
"Map2k4",0.576751019470308,0.331756134383548,0.125,0.08,1
"Pbxip1",0.576824709744969,-0.42250754328957,0.375,0.389,1
"Brd4",0.580721047677124,-0.350573178579994,0.125,0.186,1
"Cmip",0.583473589832292,-0.606669081568062,0.5,0.448,1
"Hipk1",0.587150232409383,-0.366745868330661,0.25,0.307,1
"Ifngr2",0.590609570670713,-0.334564082117757,0.125,0.177,1
"Kpna4",0.591541977148818,0.551981117577992,0.125,0.236,1
"Pcbp2",0.594783640023979,0.441091488350683,0.625,0.541,1
"Sema4a",0.598100720599552,-0.251977086480808,0.125,0.202,1
"Dnajc8",0.5997052986772,-0.318112239910945,0.125,0.183,1
"H2-T23",0.599980828349743,0.264359510676643,0.375,0.32,1
"Hnrnpl",0.604087161567112,0.486081632803596,0.25,0.18,1
"Ap1s2",0.605529752490325,-0.369720151407461,0.125,0.178,1
"Gm14807",0.606019181489363,-0.305157628818113,0.5,0.463,1
"Sh2d3c",0.606374002792204,-0.479806261886574,0.25,0.297,1
"Nabp1",0.606463809344305,0.559618535950237,0.125,0.084,1
"Mknk2",0.608891034673914,-0.253094350790191,0.125,0.174,1
"Mettl2",0.611680377392543,0.449368983704544,0.375,0.331,1
"Gm14586",0.61354427568605,-0.482359562155991,0.25,0.288,1
"Ttyh3",0.615498814489939,-0.389858130826242,0.25,0.299,1
"Set",0.616860346370834,-0.292448376735125,0.125,0.194,1
"Chd2",0.618586543670302,0.251202738276443,0.125,0.084,1
"Aff4",0.618758397412074,0.618745418536366,0.125,0.086,1
"Stk40",0.620440646101027,-0.296644587141425,0.125,0.171,1
"Myd88",0.62069161740938,-0.285295805679539,0.125,0.177,1
"Abi1",0.621402899366242,0.447923355302448,0.25,0.186,1
"Pglyrp1",0.625227778211658,-0.442983511806499,0.5,0.443,1
"Ube2d2a",0.629652517056014,-0.282312131496427,0.125,0.179,1
"Fuca1",0.630130070659645,-0.254844291733584,0.125,0.174,1
"Sap18",0.632131242768081,0.279194366216707,0.125,0.222,1
"Ostf1",0.632920897904124,-0.272140055454211,0.375,0.49,1
"Sfpq",0.633878928471176,-0.254484944596092,0.125,0.179,1
"Pgam1",0.63984218717843,-0.295714483270637,0.125,0.172,1
"Gm9843",0.640038343796559,-0.332529029240315,0.875,0.764,1
"Prdx5",0.640843275297109,-0.45655543075215,0.5,0.477,1
"Srpk2",0.645719802760094,-0.291748296448444,0.125,0.169,1
"Ubxn4",0.647297632314879,-0.270288530290245,0.125,0.166,1
"Zfp710",0.648051504140985,0.570370435652878,0.125,0.09,1
"Mapre1",0.650107010120531,-0.3030927642651,0.125,0.19,1
"Syngr2",0.651292086777592,0.269697669624903,0.125,0.089,1
"Usp25",0.652237389962756,-0.291881302669598,0.125,0.165,1
"Dnajc5",0.652633599117227,-0.363625574932777,0.125,0.165,1
"R3hdm4",0.654528095756762,-0.395241345063819,0.25,0.277,1
"Trim25",0.657778716734447,-0.290281396961672,0.125,0.168,1
"Zfand3",0.659682934061223,-0.27570699991822,0.125,0.164,1
"Chst15",0.664046206781566,0.523509782525201,0.125,0.091,1
"Dhx38",0.666494511538797,0.362045168309243,0.125,0.092,1
"Rad21",0.672679660651313,-0.291788340385062,0.125,0.166,1
"Notch1",0.673871714719662,0.315052442044597,0.25,0.197,1
"Fam46a",0.67403411113351,0.264773199922294,0.125,0.091,1
"Cd37",0.674861194499747,-0.363447135475777,0.25,0.293,1
"Fem1c",0.67687851292568,-0.268116635741432,0.125,0.163,1
"Gm9844",0.677500772722434,-0.479560884096367,0.25,0.261,1
"Ppp2cb",0.681689552756333,-0.302720821526094,0.125,0.163,1
"Rnf167",0.682947921216431,-0.439244716731314,0.25,0.264,1
"mt-Nd4",0.685395664997457,-0.808794120393533,0.75,0.507,1
"Rpl35a",0.68544912005283,-0.275506803362115,0.25,0.288,1
"Snx4",0.686875157868587,0.275355759073423,0.125,0.092,1
"Kras",0.686900811714832,-0.450642356821823,0.125,0.162,1
"Hexim1",0.687009300192755,-0.277106201190237,0.125,0.164,1
"Emd",0.690073143576412,-0.283362090797452,0.875,0.73,1
"Pmaip1",0.69856127386021,0.31984526788423,0.125,0.093,1
"Adipor2",0.701598539294784,-0.312920828321874,0.125,0.16,1
"Cd33",0.70309700099792,-0.519944124897746,0.125,0.155,1
"Leprotl1",0.705706320995395,-0.294180629976567,0.125,0.159,1
"Rab4b",0.706388436339735,-0.274201248177721,0.125,0.174,1
"Rnf13",0.706513112904774,-0.379809275919657,0.125,0.158,1
"Smad4",0.708208970016691,-0.268005146138837,0.125,0.161,1
"Dck",0.711502654080368,-0.276355364984932,0.25,0.322,1
"Mpc1",0.711605641847757,-0.398301395229964,0.25,0.259,1
"Vezf1",0.711691793332967,0.533284044307768,0.125,0.098,1
"Tmem164",0.711983902616356,0.371984754903488,0.125,0.097,1
"Scp2",0.72502365443039,0.286346647189669,0.25,0.223,1
"Ypel5",0.727991209001915,-0.311340253813865,0.125,0.151,1
"Zmynd11",0.731783602132442,-0.371660260885179,0.125,0.154,1
"Rgs2",0.734046558980356,0.353050038689066,0.75,0.626,1
"Ces2b",0.734753891652256,0.270666534921531,0.125,0.101,1
"Hnrnpdl",0.736622523568579,-0.313221710005127,0.125,0.149,1
"Nfe2l2",0.738980895149629,-0.363330047560206,0.25,0.258,1
"Myo1f",0.738997819980522,-0.435735360596048,0.5,0.467,1
"Mxd1",0.742350271833251,-0.328355415927619,0.75,0.626,1
"Prorsd1",0.744767030521276,-0.258741111458081,0.25,0.249,1
"Akt1",0.747195970012533,0.304041204832083,0.25,0.317,1
"mt-Nd1",0.748316719274814,-1.57759660088682,0.5,0.399,1
"Tm6sf1",0.748813155114709,-0.25068070519721,0.125,0.148,1
"Edem1",0.751325024520233,-0.299497560841331,0.125,0.15,1
"Hn1",0.75192168988714,-0.271764021445681,0.125,0.147,1
"Rps29",0.753618799023101,-0.355673669609436,0.75,0.648,1
"Tpm3",0.757518679204708,-0.337780635929315,0.375,0.35,1
"Slc25a5",0.761544195770545,-0.287288753104474,0.25,0.274,1
"Pik3r1",0.76384316507957,0.281673700547285,0.125,0.103,1
"Adam28",0.765602368099377,0.265445808055034,0.125,0.105,1
"Spata13",0.766950855762189,-0.324286405634374,0.125,0.146,1
"Tsc22d4",0.772114039254848,-0.37011464604342,0.375,0.316,1
"Hspb11",0.777315294259538,-0.301266153845995,0.375,0.318,1
"4632428N05Rik",0.7839891168603,-0.260007886804159,0.375,0.379,1
"Ptpn12",0.784338481352659,-0.265968132217367,0.125,0.143,1
"U2af2",0.785529237462207,0.423097549718614,0.125,0.106,1
"Gm7609",0.785663448741085,-0.301578570559575,0.625,0.557,1
"Vmp1",0.785820623146544,-0.329888857396212,0.125,0.145,1
"Dctn1",0.789939655686629,-0.302400061711145,0.125,0.144,1
"Chd4",0.792243447741998,-0.365209417218309,0.25,0.259,1
"Ndufa4",0.795644485882878,0.301755288474556,0.125,0.108,1
"Ccpg1",0.79570904226196,-0.275443297395733,0.375,0.389,1
"Rpl39",0.795943190570284,-0.307399843091071,0.5,0.379,1
"Pcna-ps2",0.801266890837564,-0.288427493668474,0.125,0.089,1
"Rpl39-ps",0.802150519872893,-0.322746045452692,0.5,0.368,1
"Cd79b",0.804038255753507,-0.286310588165068,0.125,0.089,1
"Pgk1",0.809431491687013,0.305083563716613,0.125,0.178,1
"Arhgef1",0.811089438533652,-0.305032197957329,0.25,0.263,1
"Gnb1",0.811911832771514,-0.411920023508797,0.25,0.246,1
"Slc12a6",0.813381839033647,0.280060619768417,0.25,0.243,1
"Fnbp1",0.816781730324098,-0.251879041908138,0.375,0.334,1
"Mtpn",0.816911061814725,-0.306634885358146,0.25,0.237,1
"Rac2",0.825088393562307,-0.25768202870588,0.875,0.74,1
"Kat6a",0.826800631223677,-0.316623599122746,0.125,0.138,1
"Gatad2b",0.831095777833748,-0.261073798877411,0.125,0.139,1
"Stk38",0.837213464640211,0.366152673028413,0.75,0.673,1
"Sgk1",0.851694547229686,-0.250350492283532,0.125,0.135,1
"Ptprcap",0.865629195208517,-0.312501495942607,0.125,0.129,1
"Slfn2",0.86589459312929,-0.333925990054704,0.375,0.307,1
"Gm10094",0.866632961239825,0.498903904828381,0.125,0.119,1
"Tmed10",0.879610135967325,-0.316478942225203,0.375,0.287,1
"Gm5835",0.880274134094216,-0.253419844860074,0.25,0.263,1
"Ctsd",0.882343731437894,-0.31360526703049,0.625,0.547,1
"Pcna",0.883118255453932,-0.29980595426101,0.125,0.098,1
"Pgk1-rs7",0.883701259815316,0.373648850318987,0.125,0.163,1
"Hnrnpa0",0.888989717706275,-0.354274343991943,0.375,0.304,1
"Mapk1",0.905299559861901,-0.322251745290557,0.125,0.124,1
"Serp1",0.912850575590799,-0.311538562599084,0.75,0.59,1
"Mob1a",0.922991375005966,0.35895606562992,0.25,0.316,1
"Rab6a",0.939734968867247,-0.251945414624566,0.375,0.318,1
"Rpl4",0.941118399253234,-0.284504911813243,0.375,0.327,1
"H2afy",0.949296055669051,-0.320250138097675,0.25,0.197,1
"Msl1",0.953930050565299,-0.394539492170911,0.5,0.366,1
"Ccr1",0.954475534282652,-0.471388556892925,0.75,0.535,1
