"gene","round2_20151217_p_val","round2_20151217_avg_log2FC","round2_20151217_pct.1","round2_20151217_pct.2","round2_20151217_p_val_adj","round1_20151128_p_val","round1_20151128_avg_log2FC","round1_20151128_pct.1","round1_20151128_pct.2","round1_20151128_p_val_adj","round3_20160313_p_val","round3_20160313_avg_log2FC","round3_20160313_pct.1","round3_20160313_pct.2","round3_20160313_p_val_adj","max_pval","minimump_p_val"
"Ccl6",3.78295638404075e-132,2.29149084056754,0.826,0.212,1.06698284811869e-127,5.25101575851912e-182,2.46605919329817,0.944,0.164,1.48104899469032e-177,0,2.0862304136436,0.916,0.259,0,3.78295638404075e-132,0
"Rps3",1.06161260955242e-128,-1.93349757198189,0.228,0.771,2.9942783652426e-124,8.02099201124438e-170,-1.9161673929004,0.378,0.929,2.26232079677148e-165,0,-1.77862098354286,0.289,0.881,0,1.06161260955242e-128,0
"Tpt1",1.10632982672496e-128,-2.03538959979887,0.595,0.921,3.12040327627774e-124,3.23928448268688e-197,-2.15269693062504,0.864,1,9.13640188341835e-193,0,-2.06449400778083,0.867,0.999,0,1.10632982672496e-128,0
"Rplp0",1.85119976607928e-128,-1.59668065112624,0.161,0.706,5.22130894022661e-124,7.21305347962047e-149,-1.45137680103941,0.215,0.791,2.03444173392695e-144,0,-1.59572732738623,0.157,0.769,0,1.85119976607928e-128,0
"Mxd1",1.33917773373001e-127,2.4799461709587,0.679,0.052,3.77715079798549e-123,6.14764814239962e-198,2.51416920944449,0.949,0.164,1.73394415856381e-193,0,2.51031203598436,0.892,0.111,0,1.33917773373001e-127,0
"Gm11512",7.21682249470171e-126,-1.63261324964547,0.055,0.575,2.03550478463062e-121,4.96566639156932e-142,-1.19528589776671,0.127,0.72,1.40056620574213e-137,0,-2.07448508109706,0.157,0.863,0,7.21682249470171e-126,0
"Rpl19",1.37998491432796e-125,-1.4793585726241,0.149,0.697,3.89224745086202e-121,4.1404321394316e-191,-1.68030349444245,0.214,0.888,1.16780888492668e-186,0,-1.78039971330692,0.19,0.879,0,1.37998491432796e-125,0
"Ppia",2.13432804804989e-124,-2.30197201035556,0.108,0.652,6.0198722595247e-120,7.24005373917699e-196,-2.68544396946058,0.154,0.858,2.04205715713487e-191,0,-2.11269158995288,0.144,0.868,0,2.13432804804989e-124,0
"Rpl10",3.07120990027439e-124,-1.56516648831875,0.216,0.751,8.66234752372392e-120,1.61299661204668e-165,-1.49780572067461,0.344,0.897,4.54945694427765e-161,0,-1.6101468879477,0.301,0.882,0,3.07120990027439e-124,0
"mt-Nd4",1.36442513819481e-120,-2.62461353266382,0.089,0.612,3.84836110227846e-116,5.25005949097859e-226,-2.82754317924476,0.236,0.959,1.48077927943051e-221,0,-3.10907985499668,0.264,0.978,0,1.36442513819481e-120,0
"Rpl18-ps1",2.74910146979516e-119,-1.61737333546335,0.346,0.818,7.75384069555724e-115,2.05425747992893e-147,-1.68550481129514,0.51,0.938,5.79403322213955e-143,0,-1.74431556659494,0.432,0.92,0,2.74910146979516e-119,0
"Rpl39-ps",7.43520423595068e-119,-1.60632732459061,0.114,0.645,2.09709935474989e-114,2.06395820622559e-151,-1.63764764537075,0.159,0.772,5.82139412065927e-147,0,-1.62038284659022,0.161,0.772,0,7.43520423595068e-119,0
"mt-Cytb",9.83874989585325e-118,-2.66019579286532,0.099,0.619,2.77501940812541e-113,2.04534932864344e-237,-3.35301873285969,0.254,0.972,5.76890778143883e-233,0,-3.39544889745138,0.295,0.98,0,9.83874989585325e-118,0
"Rpl39",1.38679720047872e-115,-1.58575012203196,0.113,0.632,3.91146150395024e-111,8.0803726711031e-149,-1.63598055526536,0.179,0.785,2.27906911188463e-144,0,-1.65347499556846,0.169,0.789,0,1.38679720047872e-115,0
"Gsr",5.20997210603359e-105,2.11527664890531,0.673,0.109,1.46947263250677e-100,2.60594480576423e-162,2.2990502616169,0.89,0.183,7.350067324658e-158,0,2.1647456711587,0.913,0.204,0,5.20997210603359e-105,0
"Rpl10a-ps1",1.35783298727493e-100,-1.03408288151879,0.014,0.42,3.82976794060895e-96,9.29481045191787e-137,-0.893484763381076,0.022,0.528,2.62160128796344e-132,0,-1.17999487635037,0.019,0.599,0,1.35783298727493e-100,0
"Ptma",7.45624678456491e-93,-2.19427743616217,0.08,0.523,2.10303440558653e-88,3.27654634868184e-213,-2.31829446432952,0.15,0.897,9.24149897645714e-209,0,-2.35580503383045,0.14,0.912,0,7.45624678456491e-93,0
"Gm14586",7.90079073012636e-92,-1.09587962434535,0.049,0.465,2.22841802543214e-87,1.65062778709346e-150,-1.08185262828683,0.068,0.657,4.65559567349712e-146,0,-1.42393182223377,0.075,0.7,0,7.90079073012636e-92,0
"Clec4d",9.16735986088199e-92,1.72233789737889,0.543,0.035,2.58565384876176e-87,6.47515724891254e-168,2.03488159089612,0.828,0.065,1.82631810205578e-163,0,1.9707043813762,0.795,0.056,0,9.16735986088199e-92,0
"Gm5835",3.88900417821366e-85,-1.30326525579847,0.037,0.418,1.09689362846516e-80,3.26597317532827e-118,-0.872859722904819,0.041,0.513,9.21167734101337e-114,0,-1.40627615494792,0.06,0.657,0,3.88900417821366e-85,0
"Gm11410",4.39843391971203e-82,-1.76277700425204,0.055,0.441,1.24057828705478e-77,8.5902832483229e-233,-2.63123828662462,0.149,0.922,2.42288939018947e-228,0,-2.38863648418466,0.127,0.88,0,4.39843391971203e-82,0
"mt-Nd2",1.38676905789304e-66,-1.72542868558705,0.024,0.324,3.91138212778731e-62,1.06732249524864e-248,-3.45090752008485,0.127,0.929,3.0103830978488e-244,0,-3.65954078034984,0.158,0.982,0,1.38676905789304e-66,0
"Ptgs2",4.64741070331927e-63,2.23048338409168,0.412,0.028,1.3108021888712e-58,6.2662426385672e-113,2.36404407092514,0.659,0.06,1.76739373620788e-108,0,2.9362571219829,0.764,0.045,0,4.64741070331927e-63,0
"Ccr1",1.41663944068106e-57,1.59062293100855,0.367,0.015,3.99563154244093e-53,1.81289569740581e-127,2.12549239978659,0.719,0.065,5.11327231453308e-123,0,1.9619548357323,0.777,0.066,0,1.41663944068106e-57,0
"mt-Nd5",1.5392562016853e-36,-1.31485860090623,0.022,0.206,4.34147211685339e-32,3.45157928291757e-165,-1.95476275858395,0.046,0.66,9.73517936746902e-161,0,-2.72190415024329,0.068,0.848,0,1.5392562016853e-36,0
"Gm11407",1.73716953709e-21,-0.627672211713584,0.009,0.112,4.89968667936235e-17,1.48205161975392e-82,-0.83567052021873,0.026,0.371,4.18012659351593e-78,8.26325339243125e-307,-1.57479293142392,0.029,0.586,2.33065061933523e-302,1.73716953709e-21,2.47897601772939e-306
"Rpl23",4.18918847719647e-114,-1.79498672681905,0.371,0.819,1.18156060999326e-109,4.78677094347931e-127,-1.50191505461892,0.578,0.925,1.35010874460834e-122,7.16732439555888e-302,-1.65993539299527,0.394,0.904,2.02154384576738e-297,4.18918847719647e-114,2.15019731866775e-301
"Rpl7",5.9075692094302e-78,-1.24891703782875,0.128,0.537,1.66622989551979e-73,2.10332326257117e-139,-1.12937754421114,0.207,0.791,5.93242326208198e-135,5.8821609475922e-297,-1.42940617355349,0.197,0.789,1.65906349526838e-292,5.9075692094302e-78,1.76464828427779e-296
"Gm15427",2.60491349407653e-103,-1.40890442512626,0.289,0.746,7.34715851004286e-99,8.81612186693103e-137,-1.50553413316898,0.427,0.901,2.4865871725679e-132,2.08205832518687e-295,-1.64315647227464,0.41,0.904,5.87244550618956e-291,2.60491349407653e-103,6.24617497556126e-295
"Zfp36",4.47954889849477e-120,2.12916805311989,0.888,0.361,1.26345676682045e-115,4.16675010454149e-148,2.18136178702095,0.95,0.42,1.17523186698593e-143,6.09790971744693e-294,1.96871005206502,0.965,0.524,1.71991543580591e-289,4.47954889849477e-120,1.8293729152341e-293
"Rps26-ps1",3.07058394564904e-111,-1.43897783992519,0.084,0.582,8.66058201870313e-107,1.16731186891481e-131,-1.00752151078665,0.104,0.664,3.29240312627422e-127,4.83076748593211e-293,-1.35654748490293,0.129,0.721,1.36251796940715e-288,3.07058394564904e-111,1.44923024577968e-292
"Cd74",1.37820697522575e-134,-3.5678237036717,0.038,0.567,3.88723277362422e-130,1.23515266234502e-126,-3.27965489967847,0.04,0.522,3.48374808414412e-122,4.86836139147528e-292,-3.49357865272491,0.022,0.538,1.3731213304656e-287,1.23515266234502e-126,1.46050841744259e-291
"Rpl8",2.28494575822382e-129,-1.76305818632031,0.197,0.754,6.44468951107028e-125,9.21581845882872e-173,-1.64900385578552,0.249,0.877,2.59932159631264e-168,1.49066407949047e-290,-1.38434540856057,0.187,0.787,4.20441803620286e-286,2.28494575822382e-129,4.47199223847158e-290
"Mcl1",1.3958186840138e-47,1.22866917549816,0.644,0.271,3.93690659826092e-43,1.01984326003436e-107,1.73561535795581,0.914,0.478,2.87646791492692e-103,5.05936185321878e-290,1.9123339941839,0.955,0.579,1.42699301070036e-285,1.3958186840138e-47,1.5178085559658e-289
"Gm10076",5.7225043488577e-112,-1.51369888124905,0.42,0.853,1.61403235159531e-107,1.57170568001332e-112,-1.33427283267571,0.595,0.909,4.43299587047756e-108,5.44646378824328e-284,-1.45538284491585,0.545,0.924,1.53617511147402e-279,5.7225043488577e-112,1.63393913647307e-283
"Rpl18",6.48887489800034e-133,-1.77099140324407,0.255,0.798,1.830187164981e-128,1.20173169699167e-155,-1.54700927276656,0.338,0.896,3.38948425136501e-151,1.52098124975864e-279,-1.47887160587486,0.271,0.823,4.28992761494423e-275,6.48887489800034e-133,4.56294374927596e-279
"Cxcl2",2.55044421527419e-83,2.65499139383927,0.535,0.064,7.19352790918086e-79,9.59205378769199e-158,3.29039520753988,0.825,0.112,2.70543877081853e-153,3.40155057888421e-275,3.06199134102403,0.734,0.083,9.5940734077429e-271,2.55044421527419e-83,1.02046517366537e-274
"Gda",2.95333354855614e-72,1.88762721240162,0.519,0.077,8.3298772737026e-68,1.00790785680091e-133,2.12607726208238,0.788,0.116,2.84280411010697e-129,1.84315133796273e-274,1.94728659131956,0.788,0.168,5.19860834872389e-270,2.95333354855614e-72,5.52945401388842e-274
"Rpl10-ps3",9.6591886700619e-103,-1.22622314505214,0.143,0.624,2.72437416439096e-98,3.61408180262715e-154,-1.24856698188653,0.248,0.83,1.01935177243099e-149,2.47318944789296e-272,-1.2595726185409,0.185,0.755,6.97563083778209e-268,9.6591886700619e-103,7.41956834367902e-272
"Fxyd5",6.60798320040091e-100,1.48243975194494,0.834,0.341,1.86378166167308e-95,3.50020614207926e-140,1.3473672611962,0.943,0.451,9.87233142373457e-136,2.71361486425148e-272,1.49747070548919,0.904,0.4,7.65375072462129e-268,6.60798320040091e-100,8.14084459275453e-272
"Rpl27a",6.76385781842187e-158,-1.82959070207055,0.284,0.861,1.90774609768589e-153,1.76307777852939e-175,-1.73759669352296,0.417,0.94,4.97276087434213e-171,4.57541708846158e-271,-1.43192844062024,0.216,0.77,1.29049638980059e-266,6.76385781842187e-158,1.37262512653849e-270
"C5ar1",1.38791008401015e-60,1.53642809191,0.466,0.074,3.91460039195064e-56,5.2020271127429e-130,1.7330456465514,0.732,0.076,1.46723174714913e-125,7.72947192472291e-271,1.97000011776336,0.732,0.093,2.1800975563681e-266,1.38791008401015e-60,2.31884157741712e-270
"Gm10263",1.52401808170602e-117,-1.60335050465451,0.064,0.574,4.29849299945184e-113,1.90111893910373e-119,-0.825232664424333,0.056,0.545,5.36210596774208e-115,8.9529804543029e-271,-1.1126024995519,0.049,0.577,2.52518813713613e-266,1.52401808170602e-117,2.68589413629097e-270
"Lmnb1",1.47556719493605e-52,1.5393222858157,0.403,0.055,4.16183727331714e-48,3.36668180831114e-156,2.00556726782653,0.838,0.119,9.49572604034158e-152,1.30081604852133e-268,1.96581453670672,0.72,0.071,3.66895166485442e-264,1.47556719493605e-52,3.90244814556435e-268
"H2-Aa",2.5614867221773e-122,-3.21360951045308,0.019,0.495,7.22467329990108e-118,4.57221963048291e-116,-3.32863815069805,0.028,0.47,1.2895945467777e-111,1.75365777206089e-268,-3.42012682718094,0.014,0.489,4.94619174609774e-264,4.57221963048291e-116,5.26097331618308e-268
"Rpl22",2.95911012185929e-112,-1.33380530940576,0.061,0.552,8.34617009870412e-108,3.0357189421961e-164,-1.17995985166888,0.082,0.707,8.5622452764641e-160,2.40458275996184e-267,-1.11402028078506,0.076,0.62,6.78212567447238e-263,2.95911012185929e-112,7.21374827988584e-267
"Hp",3.25013771113811e-104,1.8115971881098,0.613,0.05,9.16701341426505e-100,4.97012185005105e-147,1.57425067113476,0.788,0.088,1.4018228678069e-142,3.51407683783583e-267,1.67984349817885,0.695,0.047,9.91145372111596e-263,3.25013771113811e-104,1.05422305135083e-266
"Taldo1",5.75595746334127e-87,1.46054051937563,0.733,0.217,1.62346780253541e-82,1.21164830186748e-134,1.67057286128689,0.875,0.256,3.41745403541722e-130,3.71353301475901e-267,1.49682878405048,0.854,0.3,1.04740198681278e-262,5.75595746334127e-87,1.11405990442773e-266
