"gene","round2_20151217_p_val","round2_20151217_avg_log2FC","round2_20151217_pct.1","round2_20151217_pct.2","round2_20151217_p_val_adj","round1_20151128_p_val","round1_20151128_avg_log2FC","round1_20151128_pct.1","round1_20151128_pct.2","round1_20151128_p_val_adj","round3_20160313_p_val","round3_20160313_avg_log2FC","round3_20160313_pct.1","round3_20160313_pct.2","round3_20160313_p_val_adj","max_pval","minimump_p_val"
"Arpc3",2.36556706539654e-12,-0.46810779907643,0.18,0.438,6.67208190795094e-08,1.03098563553513e-12,-0.549877685489641,0.359,0.648,2.90789498502684e-08,6.03936649600284e-23,-0.526492229001848,0.336,0.607,1.7034033201976e-18,2.36556706539654e-12,1.81180994880085e-22
"BC030499",3.00962496958058e-09,-0.408593899455935,0.034,0.182,8.48864722670201e-05,8.79099555311969e-10,-0.32787518721393,0.055,0.241,2.47950029575741e-05,6.48970329680248e-23,-0.471053435882102,0.039,0.244,1.83042081486314e-18,3.00962496958058e-09,1.94691098904074e-22
"Csnk2a2",1.42182579590295e-13,-0.497542958313111,0.054,0.27,4.01025965734427e-09,1.20046563113213e-19,-0.539992268224686,0.037,0.344,3.38591331260818e-15,8.9830533375922e-23,-0.455593727635652,0.026,0.224,2.53367019386788e-18,1.42182579590295e-13,2.69491600127764e-22
"Glipr2",7.01002190604504e-10,-0.419552282831578,0.004,0.138,1.9771766786e-05,2.29007302859055e-12,-0.403725678379987,0.051,0.277,6.45915097713965e-08,9.04379317021378e-23,-0.419258835952918,0.022,0.217,2.5508018636588e-18,7.01002190604504e-10,2.71313795106413e-22
"Lasp1",1.91713919440932e-06,-0.442918991286938,0.054,0.17,0.0540729109783149,3.41567599388413e-11,-0.620314583609748,0.088,0.305,9.63391414075018e-07,9.85094529037652e-23,-0.49968021008162,0.076,0.305,2.7784591191507e-18,1.91713919440932e-06,2.95528358711295e-22
"Lilra6",2.12018774839523e-09,-0.430198868478974,0.004,0.131,5.97998954434875e-05,3.55411737217272e-12,-0.42006638750987,0.009,0.204,1.00243880482132e-07,1.01972083198661e-22,-0.419883791755701,0.009,0.195,2.87612260661824e-18,2.12018774839523e-09,3.05916249595982e-22
"Rbmx",1.05782236142902e-22,-0.838726330958587,0.18,0.544,2.98358797041056e-18,2.75711948450552e-22,-0.861332846554666,0.346,0.698,7.77645550604782e-18,3.68132005129333e-19,-0.718358938884778,0.28,0.508,1.03831632046728e-14,3.68132005129333e-19,3.17346708428706e-22
"Hcls1",2.59410272615241e-08,-0.441825868507496,0.149,0.334,0.000731666673911288,8.59917342317352e-11,-0.445850427250353,0.221,0.471,2.42539686400609e-06,1.07265089300322e-22,-0.534193072018537,0.21,0.472,3.02541184371557e-18,2.59410272615241e-08,3.21795267900963e-22
"Gm12852",3.69341216252059e-10,0.367931960697719,0.195,0.077,1.04172690043893e-05,1.83494595713816e-22,0.341192996168952,0.29,0.08,5.17546507210817e-18,1.79455098598293e-19,0.309180215131414,0.178,0.062,5.06153105596485e-15,3.69341216252059e-10,5.50483787141446e-22
"Hist2h2aa2",1.03061349879753e-10,-0.495996697293305,0.038,0.209,2.90684537335844e-06,6.71011063000827e-12,-0.366135383045948,0.074,0.305,1.89258670319383e-07,2.24689108785821e-22,-0.448794796035745,0.037,0.239,6.33735631330409e-18,1.03061349879753e-10,6.74067326357462e-22
"Csrnp1",1.31860899567382e-07,-0.580332997383885,0.061,0.199,0.00371913667229802,4.82325242972171e-13,-0.530639440351423,0.083,0.339,1.36039834780301e-08,2.28922168337365e-22,-0.587452484905255,0.089,0.313,6.45674975795537e-18,1.31860899567382e-07,6.86766505012092e-22
"Iqgap1",1.87671722349726e-08,-0.374192941895269,0.222,0.433,0.000529328092887404,4.22169301350656e-08,-0.49064486903423,0.452,0.657,0.00119072851445953,2.97910382626942e-22,-0.529029821189295,0.416,0.667,8.4025623419929e-18,4.22169301350656e-08,8.93731147880825e-22
"Notch1",8.43851134560491e-08,-0.439090770539959,0.011,0.124,0.00238008212502787,1.37577307440931e-10,-0.462585672488707,0.046,0.238,3.88036795637146e-06,3.96632985198279e-22,-0.457219807171033,0.028,0.223,1.11870333475175e-17,8.43851134560491e-08,1.18989895559483e-21
"Rps23-ps2",2.35096101920796e-19,0.505076931870337,0.379,0.152,6.63088555467604e-15,8.43066818120325e-18,0.374296537498713,0.373,0.154,2.37786996050838e-13,4.01191453378561e-22,0.380663350059402,0.312,0.146,1.13156049425423e-17,8.43066818120325e-18,1.20357436013568e-21
"Fmnl1",2.24296538866237e-09,-0.357761167343076,0.149,0.361,6.32628387872223e-05,1.22018603625107e-12,-0.471750403323832,0.244,0.515,3.44153471524615e-08,4.22140105029377e-22,-0.417624226803628,0.167,0.423,1.19064616623536e-17,2.24296538866237e-09,1.26642031508813e-21
"Gm7676",7.32442465370546e-11,-0.546739558058943,0.004,0.151,2.06585397357762e-06,2.04683292383735e-11,-0.32195145797792,0.005,0.186,5.77309226168325e-07,4.81240041308475e-22,-0.484116668499729,0.002,0.177,1.35733753651055e-17,7.32442465370546e-11,1.44372012392542e-21
"Fcgr4",1.91498651880979e-07,-0.345165240342594,0.004,0.103,0.00540121947630303,4.59671865897034e-13,-0.385169479294311,0.005,0.21,1.29650449776259e-08,5.0704548745541e-22,-0.440489442750001,0.002,0.177,1.43012179736798e-17,1.91498651880979e-07,1.52113646236622e-21
"Eif4a2",0.00240515176758731,0.496977191872959,0.111,0.062,1,2.55048657395261e-08,0.566544939576885,0.327,0.184,0.000719364738183335,6.68800482016408e-22,0.595740007929223,0.382,0.204,1.88635175952728e-17,0.00240515176758731,2.00640144604922e-21
"Ctla2a",2.64635147508713e-12,-0.509731649128952,0.103,0.33,7.46403433548326e-08,2.27133800107194e-09,-0.387764776832672,0.175,0.391,6.40630883202342e-05,6.98454192478346e-22,-0.439665559991281,0.111,0.346,1.96999004988517e-17,2.27133800107194e-09,2.09536257743504e-21
"Rab7",5.00509501764629e-08,-0.442257208815232,0.077,0.233,0.00141168704972714,1.12973809948273e-11,-0.539693359551507,0.198,0.462,3.18642630959103e-07,8.08083405279179e-22,-0.471924634594935,0.169,0.425,2.27919924458992e-17,5.00509501764629e-08,2.42425021583754e-21
"Tuba1b",0.00989416853004737,0.334299486727915,0.126,0.08,1,2.03012323925243e-14,0.487420629414253,0.286,0.104,5.72596259631148e-10,8.7844961522468e-22,0.408260462383974,0.262,0.109,2.47766713974121e-17,0.00989416853004737,2.63534884567404e-21
"Calr",0.0252795176057887,0.515745550506454,0.199,0.151,1,9.61000682720422e-22,0.947706161526991,0.484,0.212,2.71050242561295e-17,1.37642915626473e-21,0.755868935044994,0.406,0.232,3.88221843524468e-17,0.0252795176057887,2.88300204816126e-21
"Eef1b2",0.0110184696033251,0.359055218368783,0.487,0.457,1,1.64006408029574e-11,0.532234085671911,0.714,0.595,4.62580073847412e-07,1.03314164725239e-21,0.488627573474839,0.616,0.455,2.91397601607536e-17,0.0110184696033251,3.09942494175716e-21
"Mapk3",8.13434122374771e-08,-0.478865483314946,0.057,0.196,0.00229429094215804,7.61751845128963e-10,-0.432371807859691,0.069,0.265,2.14852107918624e-05,1.08591204010038e-21,-0.455329656194083,0.059,0.27,3.06281490910311e-17,8.13434122374771e-08,3.25773612030111e-21
"Fam32a",4.28631699176889e-08,-0.601508352979707,0.057,0.203,0.00120895570752842,2.92661214061265e-15,-0.684411873811164,0.115,0.411,8.25450954259797e-11,1.14987021464505e-21,-0.48179015069654,0.126,0.363,3.24320894040638e-17,4.28631699176889e-08,3.44961064393516e-21
"Rpl22l1",0.000533136795021369,0.278904157584585,0.111,0.055,1,8.89499835139758e-11,0.394864653056692,0.253,0.104,2.50883428501169e-06,1.17211454727425e-21,0.387440403823661,0.247,0.1,3.30594908058703e-17,0.000533136795021369,3.51634364182274e-21
"Tcn2",3.37992460145848e-06,-0.321077808984599,0.031,0.133,0.0953307733841364,1.37523233654471e-16,-0.571986836673169,0.037,0.309,3.87884280522435e-12,1.45855488298605e-21,-0.425558760394426,0.02,0.205,4.11385404746216e-17,3.37992460145848e-06,4.37566464895815e-21
"Akt1",1.22169800614059e-08,-0.622975826057925,0.073,0.233,0.000344579922631954,1.47050550742038e-11,-0.540951068418725,0.092,0.323,4.14756078367918e-07,1.73277663667369e-21,-0.528365659408346,0.119,0.348,4.88729650373815e-17,1.22169800614059e-08,5.19832991002106e-21
"Sesn2",6.7816283448506e-08,-0.309777196445494,0,0.102,0.00191275827466511,9.64358493030797e-11,-0.322886477683676,0.005,0.175,2.71997312959336e-06,2.05229803851776e-21,-0.410190660790267,0.007,0.18,5.78850661763934e-17,6.7816283448506e-08,6.15689411555328e-21
"Unc93b1",0.0104628542488482,0.57755517110583,0.303,0.247,1,3.42569334975715e-10,0.680705975995533,0.544,0.359,9.66216809299004e-06,2.09020892724809e-21,0.636531348837691,0.564,0.373,5.89543427930324e-17,0.0104628542488482,6.27062678174425e-21
"Sptbn1",1.88830511992975e-05,0.514321471888303,0.1,0.04,0.532596459076185,2.03846887068409e-09,0.416044933992821,0.18,0.067,5.74950144976449e-05,2.24937993060904e-21,0.369715534914505,0.176,0.056,6.34437609428279e-17,1.88830511992975e-05,6.74813979182711e-21
"Esyt1",1.6415983230571e-06,0.518730353604261,0.161,0.071,0.0463012807018254,4.90407152815774e-12,0.453660466449508,0.24,0.086,1.38319337451689e-07,2.41235493056898e-21,0.589664001626173,0.219,0.083,6.80404708166982e-17,1.6415983230571e-06,7.23706479170692e-21
"Klf3",4.14694336230131e-05,-0.307911170664211,0.069,0.173,1,1.05701757521344e-17,-0.712196245287189,0.134,0.455,2.98131807088951e-13,2.77716664267119e-21,-0.569495702774985,0.206,0.455,7.8329985156541e-17,4.14694336230131e-05,8.33149992801355e-21
"Vamp8",1.23275091886257e-05,-0.279118866847833,0.069,0.183,0.347697396665187,7.41568778114111e-09,-0.279511251755252,0.069,0.253,0.000209159473867085,2.94611502343364e-21,-0.47038314651864,0.074,0.286,8.30951742359458e-17,1.23275091886257e-05,8.83834507030091e-21
"Gadd45a",7.64520864711292e-07,-0.475750190689839,0.05,0.174,0.021563310989182,1.84585779554866e-08,-0.528141038189614,0.143,0.334,0.0005206241912345,4.73831317143004e-21,-0.656938988918096,0.108,0.322,1.33644123000184e-16,7.64520864711292e-07,1.42149395142901e-20
"Map2k3",1.14791626856916e-07,-0.564628455591501,0.027,0.147,0.0032376978354993,1.96004426501186e-14,-0.488410805475666,0.032,0.276,5.52830484946594e-10,1.04813346162639e-20,-0.446847826171143,0.039,0.232,2.95626042851724e-16,1.14791626856916e-07,3.14440038487917e-20
"Furin",1.8873597752717e-08,-0.403657748190938,0.038,0.178,0.000532329824615384,2.1642854815744e-08,-0.297070366179166,0.074,0.246,0.000610436720078059,1.289899721653e-20,-0.388140206505701,0.024,0.205,3.63816216492228e-16,2.1642854815744e-08,3.86969916495899e-20
"Cd63",7.13208156180951e-08,-0.519414378634999,0.011,0.123,0.00201160360450837,5.49885343415574e-09,-0.341563600109084,0.009,0.155,0.000155095161110363,1.64692924493063e-20,-0.439776214468675,0.004,0.17,4.64516393532685e-16,7.13208156180951e-08,4.94078773479188e-20
"Gimap1",5.61215184462151e-10,0.517797011656639,0.153,0.052,1.5829074277755e-05,0.000567142664219589,0.269763847203193,0.166,0.097,1,1.73364471168654e-20,0.298966316485891,0.165,0.051,4.88974490931187e-16,0.000567142664219589,5.20093413505961e-20
"Diap1",9.47983770249011e-06,-0.407545902958766,0.126,0.258,0.267378822398734,2.86651521763226e-12,-0.435063899100062,0.161,0.422,8.0850061713318e-08,2.0133386315806e-20,-0.390739752678975,0.128,0.358,5.67862161037309e-16,9.47983770249011e-06,6.0400158947418e-20
"Pi16",5.76914066268056e-11,-0.486382398366954,0.034,0.202,1.62718612390905e-06,9.15398693099259e-14,-0.394471663864546,0.051,0.291,2.58188201388646e-09,2.20133355852532e-20,-0.366060990897742,0.011,0.18,6.20886130182066e-16,5.76914066268056e-11,6.60400067557596e-20
"Hist1h1c",9.96371445517083e-11,-0.964006038370836,0.042,0.209,2.81026566208093e-06,2.97065494187528e-12,-0.678081912985021,0.088,0.326,8.37873226355924e-08,2.57535065929737e-20,-0.728717170154978,0.111,0.318,7.26377653454823e-16,9.96371445517083e-11,7.72605197789211e-20
"Rnf144a",8.18361704141452e-09,-0.680811572815979,0.011,0.138,0.000230818918653097,2.07119570379619e-08,-0.521047684578199,0.115,0.296,0.000584180748255715,2.65821518436795e-20,-0.527284096725175,0.08,0.286,7.4974959275098e-16,2.07119570379619e-08,7.97464555310383e-20
"Atp5g2",1.04777805201193e-06,0.480951228222628,0.18,0.085,0.0295525799569965,4.76386201693287e-11,0.447642708306219,0.272,0.115,1.34364728187591e-06,2.74089497277053e-20,0.480973898091169,0.284,0.131,7.73069427069928e-16,1.04777805201193e-06,8.22268491831156e-20
"Cd68",7.29691315779911e-11,-0.425477322803556,0.027,0.191,2.05809435615724e-06,9.12441446489681e-12,-0.346481618996818,0.014,0.205,2.57354109982414e-07,3.25167922610017e-20,-0.352174798086861,0.004,0.168,9.17136125721552e-16,7.29691315779911e-11,9.75503767830044e-20
"Napsa",1.84889774905625e-11,0.429775340925703,0.249,0.104,5.21481610121315e-07,3.4245035956971e-20,0.443774232006537,0.364,0.132,9.65881239166367e-16,3.371635791751e-16,0.344121454445817,0.232,0.107,9.50969875063371e-12,1.84889774905625e-11,1.02735107870913e-19
"Ppp1r3b",1.21680560683454e-07,-0.257432513877911,0.008,0.113,0.00343200021407682,1.78887236119652e-10,-0.353597214854443,0.028,0.209,5.04551449475477e-06,3.55817654005881e-20,-0.344512653444047,0.009,0.176,1.00358369312359e-15,1.21680560683454e-07,1.06745296201764e-19
"Add3",1.35256605469172e-09,0.715646268296158,0.184,0.071,3.814912557258e-05,0.000774184103508938,0.457296002521929,0.226,0.146,1,3.65664754837064e-20,0.674686053875416,0.341,0.18,1.03135744101794e-15,0.000774184103508938,1.09699426451119e-19
"Csnk1e",7.15972671349949e-09,-0.542856634083177,0.023,0.159,0.000201940091954253,2.98184254580128e-08,-0.411528489048052,0.069,0.233,0.00084102869004325,3.66309227968758e-20,-0.499546842852483,0.056,0.249,1.03317517748588e-15,2.98184254580128e-08,1.09892768390627e-19
"Gm10059",3.5993380143456e-09,0.376094001336714,0.261,0.13,0.000101519328694618,4.29248257668708e-20,0.381505952128487,0.304,0.096,1.21069471075459e-15,2.3664103092051e-14,0.256124803128816,0.158,0.063,6.67446027711298e-10,3.5993380143456e-09,1.28774477300612e-19
"Ier3",2.39396360997544e-09,-0.519255883041311,0,0.123,6.75217436193574e-05,5.76739558843728e-10,-0.560677797416616,0.005,0.162,1.62669392571874e-05,5.10640081524095e-20,-0.522780389121273,0.004,0.166,1.44026034993871e-15,2.39396360997544e-09,1.53192024457229e-19
"Serbp1",0.0546751862786249,0.321152716030573,0.172,0.135,1,1.63132852775612e-15,0.512792882997734,0.396,0.182,4.60116211253614e-11,7.77931548439355e-20,0.5019200843069,0.377,0.21,2.1941559323732e-15,0.0546751862786249,2.33379464531806e-19
"Stat3",8.47436591154962e-12,-0.739092383766439,0.042,0.23,2.39019490535257e-07,1.5792009176018e-16,-0.611461824784643,0.092,0.386,4.45413618809589e-12,9.24399829498617e-20,-0.473282043270696,0.132,0.358,2.60726971910085e-15,8.47436591154962e-12,2.77319948849585e-19
"Cd101",8.81752094202705e-09,-0.455403560864674,0.004,0.122,0.000248698178169873,9.2642437316185e-11,-0.575827405067419,0.009,0.182,2.612979944503e-06,1.11235925899556e-19,-0.395106019675542,0,0.156,3.13740928999698e-15,8.81752094202705e-09,3.33707777698667e-19
"Eif4ebp1",7.72347228911212e-09,-0.482397595059404,0.027,0.163,0.000217840535914407,2.48850976218106e-11,-0.475438196143972,0.032,0.228,7.01884178423167e-07,1.13179054276449e-19,-0.399101787835546,0.03,0.208,3.19221522586723e-15,7.72347228911212e-09,3.39537162829344e-19
"AB124611",3.62150037318328e-09,-0.526247529772522,0.1,0.284,0.000102144418025635,1.41752362913511e-10,-0.490005120751457,0.212,0.464,3.99812539597557e-06,1.22425635790433e-19,-0.55696111886338,0.195,0.435,3.45301505746916e-15,3.62150037318328e-09,3.67276907371298e-19
"Tkt",1.27780986377529e-08,-0.366389380390567,0.077,0.242,0.000360406272077821,6.16581594935209e-10,-0.432033515926446,0.129,0.346,1.73906838851476e-05,1.39513044843567e-19,-0.375107088091789,0.091,0.306,3.93496542981282e-15,1.27780986377529e-08,4.18539134530701e-19
"Hcst",1.6345702712249e-11,-0.639192778117143,0.019,0.189,4.61030544998982e-07,1.14723458330796e-11,-0.331610250694341,0.041,0.259,3.23577514222009e-07,1.57318966837835e-19,-0.440246742041691,0.037,0.218,4.43718145966113e-15,1.6345702712249e-11,4.71956900513504e-19
"Ccnl1",8.47036523276471e-05,-0.327827555292433,0.054,0.144,1,4.55757315678744e-08,-0.424480519689491,0.101,0.28,0.0012854635088719,1.60261385469341e-19,-0.432170054260552,0.102,0.313,4.52017237716277e-15,8.47036523276471e-05,4.80784156408022e-19
"Preb",5.8500697514405e-08,-0.39661788870314,0.027,0.151,0.00165001217339379,1.68416522940973e-14,-0.488962720601163,0.032,0.28,4.75018802955015e-10,1.73904556215847e-19,-0.427415697587938,0.037,0.216,4.90497800806798e-15,5.8500697514405e-08,5.21713668647541e-19
"Ptms",1.2817253303358e-09,-0.630257707979642,0.034,0.187,3.61510629421212e-05,2.53946927859275e-07,-0.257539781725236,0.046,0.191,0.00716257310027086,1.74503322715995e-19,-0.558939377721982,0.039,0.22,4.92186621720463e-15,2.53946927859275e-07,5.23509968147983e-19
"Naca",2.66066852649444e-08,0.611927950180284,0.261,0.138,0.000750441557897758,2.36265487709604e-12,0.432527636768097,0.419,0.219,6.66386808084939e-08,2.04095925072038e-19,0.473758804269966,0.41,0.24,5.75652556665683e-15,2.66066852649444e-08,6.12287775216113e-19
"Cdc42ep3",1.22198249567498e-05,-0.409043284924586,0.027,0.118,0.344660162905127,7.08429874593595e-08,-0.408196281903255,0.023,0.161,0.00199812646129123,3.56724359302269e-19,-0.484406946175306,0.039,0.22,1.00614105541205e-14,1.22198249567498e-05,1.0701730779068e-18
"Fosb",1.43146991516373e-06,-0.722921284372989,0.027,0.128,0.0403746089571929,2.36031682404318e-07,-0.50983310266326,0.041,0.178,0.00665727360221378,4.11657398090871e-19,-0.67554614461823,0.011,0.171,1.1610796913153e-14,1.43146991516373e-06,1.23497219427261e-18
"Arl4c",1.80451336278186e-06,-0.583718163339671,0.015,0.11,0.0508962993972623,4.76175810229366e-09,-0.538439331599939,0.041,0.208,0.000134305387275193,4.19285690477607e-19,-0.477286699658214,0.015,0.178,1.18259528999209e-14,1.80451336278186e-06,1.25785707143282e-18
"Gm5641",0.00122283209883163,0.354839331389311,0.161,0.097,1,3.76156301697702e-10,0.388616517800112,0.249,0.109,1.06094884893837e-05,4.42701049803718e-19,0.474990443879042,0.302,0.153,1.24863831097139e-14,0.00122283209883163,1.32810314941115e-18
"Aqp9",7.62781799012194e-07,-0.334306120670698,0.008,0.102,0.0215142606411389,1.20685552740218e-10,-0.496202769554911,0.046,0.235,3.40393601503786e-06,5.15100303271789e-19,-0.397217869165318,0.013,0.174,1.45284040537808e-14,7.62781799012194e-07,1.54530090981536e-18
"Rdh12",2.81427595087395e-06,-0.465080025833083,0.019,0.113,0.0793766531943999,4.40093714598795e-14,-0.701416738008945,0.055,0.298,1.2412843220259e-09,5.93228250499181e-19,-0.560021191359733,0.046,0.224,1.67320028053294e-14,2.81427595087395e-06,1.77968475149753e-18
"6430548M08Rik",9.06615759519233e-08,-0.441742950520126,0.004,0.108,0.002557109749724,2.18054072074881e-08,-0.351389489492703,0.014,0.153,0.000615021510287203,6.2564715234097e-19,-0.35072121368291,0,0.15,1.7646377931777e-14,9.06615759519233e-08,1.8769414570229e-18
"Arap3",9.66748364023482e-09,-0.455425596696482,0.004,0.122,0.000272671376072823,1.67645279503657e-10,-0.437833457919171,0.023,0.201,4.72843510840066e-06,6.92204374585646e-19,-0.331759855809988,0,0.15,1.95236243851881e-14,9.66748364023482e-09,2.07661312375692e-18
"Ttyh3",1.76153334691666e-05,-0.37342381490883,0.103,0.227,0.496840480497845,6.56372493837183e-09,-0.390978755073355,0.12,0.328,0.000185129861886777,9.93459615760267e-19,-0.434021470775788,0.115,0.328,2.80205284625183e-14,1.76153334691666e-05,2.98037884728079e-18
"Nfkbid",2.23566649786622e-12,-0.737848590511883,0.023,0.205,6.30569735723167e-08,1.08623684501273e-08,-0.316245375536414,0.078,0.26,0.000306373102135839,1.06176605529777e-18,-0.385490862050759,0.05,0.233,2.99471115896735e-14,1.08623684501273e-08,3.1852981658933e-18
"Rtn3",0.000279648600774399,-0.309205188718541,0.065,0.152,1,5.51012290077653e-10,-0.461960845080591,0.106,0.322,1.55413016416402e-05,1.09901223608863e-18,-0.500111164991683,0.111,0.321,3.09976401188797e-14,0.000279648600774399,3.29703670826587e-18
"Eif3h",6.86763957911701e-05,0.514951254300117,0.188,0.11,1,1.20708294691698e-08,0.354148030407547,0.295,0.15,0.000340457745177934,1.10358880660881e-18,0.393290660816386,0.306,0.155,3.11267222904016e-14,6.86763957911701e-05,3.31076641982644e-18
"Pira2",1.72788253835095e-05,-0.260205210459903,0.023,0.11,0.487349269941887,5.17409434968755e-11,-0.342992372282992,0.018,0.202,1.45935331132937e-06,1.40997182175303e-18,-0.359627693993738,0.022,0.188,3.97682552325441e-14,1.72788253835095e-05,4.22991546525907e-18
"Fam63a",0.000146862583753834,-0.455443081884353,0.05,0.133,1,7.20582769393425e-10,-0.509073246564046,0.046,0.23,2.03240370107415e-05,1.43825446157007e-18,-0.525723739507682,0.037,0.209,4.05659670885837e-14,0.000146862583753834,4.31476338471019e-18
"Ccnd3",3.73512358542461e-08,-0.32441154363698,0.05,0.196,0.00105349160726901,1.07492645142321e-10,-0.388473253450738,0.101,0.322,3.03183005623916e-06,1.65063018144144e-18,-0.379387715098194,0.063,0.253,4.65560242675559e-14,3.73512358542461e-08,4.95189054432431e-18
"Ppp1r15a",9.92618786291942e-11,-0.666626286093203,0.061,0.244,2.79968128673642e-06,1.8132828422704e-05,-0.46859006589564,0.18,0.322,0.511436425662366,1.66169752535077e-18,-0.673100569050613,0.124,0.326,4.68681787025185e-14,1.8132828422704e-05,4.9850925760523e-18
"Myd88",1.68613144205266e-09,-0.573701431249729,0.038,0.194,4.75573373230954e-05,4.75961916680653e-10,-0.506368499475327,0.037,0.218,1.34245058599778e-05,1.66564765343446e-18,-0.370915843910016,0.028,0.2,4.6979592065119e-14,1.68613144205266e-09,4.99694296030339e-18
"Capn1",2.83779167791698e-09,-0.422668771902477,0.05,0.208,8.00399142756485e-05,5.79382369353279e-10,-0.350514157255345,0.088,0.293,1.63414797276092e-05,1.83792561439837e-18,-0.379111725339579,0.061,0.247,5.18386919541061e-14,2.83779167791698e-09,5.51377684319509e-18
"Sun2",0.000875349846408418,-0.294602169513775,0.092,0.177,1,1.1524088020032e-05,-0.327050493288487,0.138,0.281,0.325036902605004,1.84542216233365e-18,-0.430509541504479,0.093,0.297,5.20501320886207e-14,0.000875349846408418,5.53626648700094e-18
"Flot1",5.15714836317383e-10,-0.458944729160547,0.008,0.147,1.45457369583318e-05,1.52483655509191e-11,-0.358029602373686,0.018,0.212,4.30080150363672e-07,1.91661445280549e-18,-0.339999757501496,0.017,0.179,5.40581106413787e-14,5.15714836317383e-10,5.74984335841645e-18
"St3gal5",6.02819116192968e-08,-0.443655642938923,0,0.103,0.00170025131722227,1.56508258223481e-07,-0.368500648039009,0.023,0.155,0.00441431542319329,1.991367746309e-18,-0.420470446258461,0.004,0.154,5.61665272846453e-14,1.56508258223481e-07,5.97410323892696e-18
"Emd",1.92858477954991e-08,-0.416324342462536,0.375,0.594,0.000543957337072051,4.77849711196408e-07,-0.333207874277323,0.668,0.816,0.0134777511042947,2.15232259291918e-18,-0.402792599083133,0.538,0.76,6.07062587332855e-14,4.77849711196408e-07,6.45696777875751e-18
"Eif1",5.48904953071919e-07,-0.31269665081819,0.467,0.694,0.0154818642013935,2.74549794141333e-06,-0.307687368233267,0.77,0.894,0.077436769437563,2.94872074216407e-18,-0.353732544889213,0.742,0.894,8.31686685327376e-14,2.74549794141333e-06,8.84616222649221e-18
"Rpl37rt",5.46775584544827e-18,0.711220111827803,0.67,0.484,1.54218053620869e-13,1.16813890006681e-10,0.471341210792686,0.7,0.581,3.29473576763844e-06,1.67291422323993e-09,0.350465039094715,0.408,0.313,4.71845456664824e-05,1.67291422323993e-09,1.64032675363448e-17
"Ly6c2",9.27517773211486e-07,-0.689504574536439,0.011,0.107,0.02616063879343,4.1735665103556e-10,-0.658146222358864,0.018,0.188,1.1771544342458e-05,7.81800088767646e-18,-0.593658606198213,0.013,0.164,2.20506715036915e-13,9.27517773211486e-07,2.34540026630293e-17
"Rac1",2.8878025515625e-10,-0.443115179643067,0.103,0.3,8.14504709668203e-06,4.25172645384201e-09,-0.404672084985758,0.24,0.473,0.000119919944630614,9.26988166195813e-18,-0.377611546570471,0.267,0.516,2.61457012275529e-13,4.25172645384201e-09,2.78096449858743e-17
"Rpl29",1.56856022191553e-15,0.471368231973687,0.406,0.2,4.42412410591276e-11,9.75821806299732e-18,0.375639056250865,0.433,0.202,2.75230540466839e-13,2.86317528357881e-12,0.278489291828132,0.219,0.113,8.07558588733402e-08,2.86317528357881e-12,2.92746541889919e-17
"Gm12090",1.84370308070805e-08,0.314935832224261,0.199,0.088,0.000520016453913705,9.35278376280663e-13,0.250120661358104,0.249,0.092,2.63795266029961e-08,1.00948608512506e-17,0.319217188387166,0.206,0.085,2.84725550309523e-13,1.84370308070805e-08,3.02845825537517e-17
"Ube2b",0.00641546396718383,-0.365088451413621,0.073,0.134,1,1.38183172281984e-10,-0.536639117043776,0.171,0.411,3.89745637421335e-06,1.23521731953785e-17,-0.456525025384673,0.219,0.453,3.4839304497565e-13,0.00641546396718383,3.70565195861354e-17
"Gm10175",7.95841295080166e-06,0.359246731506715,0.161,0.077,0.224467037277361,4.07475503769339e-12,0.434595957499792,0.272,0.108,1.14928465838142e-07,1.33789013640455e-17,0.439720826105562,0.256,0.12,3.77351912972904e-13,7.95841295080166e-06,4.01367040921365e-17
"Bin2",9.39417888897039e-06,-0.289864611296442,0.088,0.212,0.26496281556341,1.75299517913211e-08,-0.261864698006187,0.124,0.321,0.000494432290274212,1.42946407552494e-17,-0.332846331652579,0.091,0.289,4.03180342501809e-13,9.39417888897039e-06,4.28839222657481e-17
"Ttc7",2.95480378186869e-05,-0.268151147270667,0.08,0.194,0.833402406676063,5.70204502869132e-09,-0.423384305942599,0.078,0.266,0.000160826180034239,1.58547772743408e-17,-0.400031044369805,0.087,0.279,4.47183993022784e-13,2.95480378186869e-05,4.75643318230224e-17
"Rac2",3.50633466413819e-09,-0.515874415310845,0.372,0.598,9.88961692020176e-05,2.17140881166635e-15,-0.614904082280732,0.581,0.821,6.12445855330493e-11,2.16805949359332e-17,-0.476316921904089,0.57,0.767,6.11501180167997e-13,3.50633466413819e-09,6.50417848077994e-17
"Cd82",4.03447187181743e-12,-0.459656006006173,0.042,0.235,1.13792279144611e-07,1.75690406498625e-12,-0.420477101578029,0.115,0.364,4.9553479152937e-08,2.41461604010648e-17,-0.389351079271268,0.121,0.324,6.81042454112033e-13,4.03447187181743e-12,7.24384812031941e-17
"Nup133",3.56751076483274e-17,-0.510898635836338,0.034,0.286,1.00621641122107e-12,2.58169883915954e-17,-0.461268964831593,0.129,0.449,7.28168157584947e-13,1.20601926495892e-15,-0.264540860960162,0.046,0.204,3.40157733681663e-11,1.20601926495892e-15,7.74509651747859e-17
